obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
,330.7947,30230.23,,9.4e+06,E,27281.85,57512.08,3d5.4s2,a 4P,1/2,3d6.(a 3P).4p,y 4S*,3/2,2,4,,T1117,,
,330.9729,30213.95,,4.9e+05,E,17568.48,47782.43,3d6.(5D).4s,a 6D,3/2,3d5.4s.(7S).5p,w 6P*,3/2,4,4,,T1117,,
,331.2848,30185.51,,2.0e+06,E,17568.48,47753.99,3d6.(5D).4s,a 6D,3/2,3d5.(4P).4s.4p.(3P*),y 6D*,5/2,4,6,,T1117,,
332.165,,30105.6,65,,,,,,,,,,,1,1,,,L3475,
333.163,333.1652,30015.4,70,7.4e+06,E,17451.52,47466.66,3d6.(5D).4s,a 6D,5/2,3d5.(4P).4s.4p.(3P*),y 6D*,3/2,6,4,,T1117,L3475,
,333.5524,29980.30,,2.4e+06,E,27248.00,57228.30,3d5.4s2,a 4P,3/2,3d5.(4D).4s.4p.(3P*),v 4P*,1/2,4,2,,T1117,,
,334.4685,29898.18,,8.6e+05,E,17568.48,47466.66,3d6.(5D).4s,a 6D,3/2,3d5.(4P).4s.4p.(3P*),y 6D*,3/2,4,4,,T1117,,
,335.1354,29838.69,,2.6e+05,E,34845.26,64683.95,3d6.(3P2).4s,b 4P,1/2,3d5.(a 2F).4s.4p.(3P*),u 4D*,3/2,2,4,,T1117,,
,335.2630,29827.33,,8.0e+05,C,23296.67,53124.00,3d6.(5D).4s,a 4D,7/2,3d5.(4P).4s.4p.(3P*),y 4D*,7/2,8,8,,T1117,,
,335.6446,29793.42,,1.2e+07,E,34845.26,64638.68,3d6.(3P2).4s,b 4P,1/2,3d5.(a 2F).4s.4p.(3P*),u 4D*,1/2,2,2,,T1117,,
,336.1634,29747.44,,2.2e+06,E,30354.21,60101.65,3d5.4s2,b 4D,7/2,3d6.(a 3P).4p,4D*,5/2,8,6,,T1117,,
,336.5160,29716.27,,3.2e+06,E,30425.71,60141.98,3d5.4s2,b 4D,3/2,3d6.(a 3P).4p,4D*,1/2,4,2,,T1117,,
,336.6096,29708.01,,4.2e+06,E,34343.90,64051.91,3d6.(3H).4s,a 4H,9/2,3d5.(2I).4s.4p.(3P*),2I*,11/2,10,12,,T1117,,
,337.7485,29607.83,,2.3e+06,E,35041.37,64649.20,3d6.(3F2).4s,a 4F,7/2,3d5.(a 2F).4s.4p.(3P*),w 2G*,7/2,8,8,,T1117,,
