obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
199.801,0.005,199.7955,0.0003,50049.8,20*,1.30e+07,B,21978.31,72029.49,1s2.2s.2p,3P*,0,1s2.2s.6d,3D,1,1,3,,u28,L7412,
199.801,0.005,199.7979,0.0003,50049.8,20*,1.76e+07,B,21978.925,72029.50,1s2.2s.2p,3P*,1,1s2.2s.6d,3D,2,3,5,,u28,L7412,
199.801,0.005,199.7979,0.0003,50049.8,20*,9.82e+06,B,21978.925,72029.49,1s2.2s.2p,3P*,1,1s2.2s.6d,3D,1,3,3,,u28,L7412,
199.801,0.005,199.8072,0.0003,50049.8,20*,2.35e+07,B,21981.26,72029.51,1s2.2s.2p,3P*,2,1s2.2s.6d,3D,3,5,7,,u28,L7412,
199.801,0.005,199.8072,0.0003,50049.8,20*,5.89e+06,B,21981.26,72029.50,1s2.2s.2p,3P*,2,1s2.2s.6d,3D,2,5,5,,u28,L7412,
199.801,0.005,199.8073,0.0003,50049.8,20*,6.54e+05,B,21981.26,72029.49,1s2.2s.2p,3P*,2,1s2.2s.6d,3D,1,5,3,,u28,L7412,
203.330,0.005,203.3256,0.0003,49181.0,9*,1.06e+06,C,21978.31,71160.514,1s2.2s.2p,3P*,0,1s2.2s.6s,3S,1,1,3,,u28,L7412,
203.330,0.005,203.32812,0.00025,49181.0,9*,3.17e+06,C,21978.925,71160.514,1s2.2s.2p,3P*,1,1s2.2s.6s,3S,1,3,3,,u28,L7412,
203.330,0.005,203.33777,0.00025,49181.0,9*,5.3e+06,C,21981.26,71160.514,1s2.2s.2p,3P*,2,1s2.2s.6s,3S,1,5,3,,u28,L7412,
205.6560,0.0010,205.6536,0.0003,48624.88,11*,2.28e+07,B,21978.31,70603.76,1s2.2s.2p,3P*,0,1s2.2s.5d,3D,1,1,3,,u28,L4743,
205.6560,0.0010,205.6562,0.0003,48624.88,11*,3.08e+07,B,21978.925,70603.76,1s2.2s.2p,3P*,1,1s2.2s.5d,3D,2,3,5,,u28,L4743,
205.6560,0.0010,205.6562,0.0003,48624.88,11*,1.71e+07,B,21978.925,70603.76,1s2.2s.2p,3P*,1,1s2.2s.5d,3D,1,3,3,,u28,L4743,
205.6670,0.0010,205.6661,0.0003,48622.28,13*,1.14e+06,B,21981.26,70603.76,1s2.2s.2p,3P*,2,1s2.2s.5d,3D,1,5,3,,u28,L4743,
205.6670,0.0010,205.6661,0.0003,48622.28,13*,1.03e+07,B,21981.26,70603.76,1s2.2s.2p,3P*,2,1s2.2s.5d,3D,2,5,5,,u28,L4743,
205.6670,0.0010,205.6662,0.0003,48622.28,13*,4.13e+07,B,21981.26,70603.73,1s2.2s.2p,3P*,2,1s2.2s.5d,3D,3,5,7,,u28,L4743,
212.6240,0.0010,212.6218,0.0003,47031.39,3*,2.02e+06,C,21978.31,69010.18,1s2.2s.2p,3P*,0,1s2.2s.5s,3S,1,1,3,,u28,L4743,
212.6240,0.0010,212.6246,0.0003,47031.39,3*,6.0e+06,C,21978.925,69010.18,1s2.2s.2p,3P*,1,1s2.2s.5s,3S,1,3,3,,u28,L4743,
212.6357,0.0010,212.6351,0.0003,47028.80,5,1.01e+07,C,21981.26,69010.18,1s2.2s.2p,3P*,2,1s2.2s.5s,3S,1,5,3,,u28,L4743,
214.803,0.005,214.79629,0.00023,46554.4,1w,,,42565.4502,89121.19,1s2.2s.2p,1P*,1,1s2.2p.3p,1P,1,3,3,,,L2771,
217.5668,0.0010,217.5648,0.0004,45962.90,13*,4.51e+07,B,21978.31,67941.63,1s2.2s.2p,3P*,0,1s2.2s.4d,3D,1,1,3,,u28,L4743,
217.5668,0.0010,217.5676,0.0003,45962.90,13*,6.10e+07,B,21978.925,67941.65,1s2.2s.2p,3P*,1,1s2.2s.4d,3D,2,3,5,,u28,L4743,
217.5668,0.0010,217.5677,0.0004,45962.90,13*,3.38e+07,B,21978.925,67941.63,1s2.2s.2p,3P*,1,1s2.2s.4d,3D,1,3,3,,u28,L4743,
217.5785,0.0010,217.5785,0.0003,45960.43,15*,8.12e+07,B,21981.26,67941.68,1s2.2s.2p,3P*,2,1s2.2s.4d,3D,3,5,7,,u28,L4743,
217.5785,0.0010,217.5787,0.0003,45960.43,15*,2.03e+07,B,21981.26,67941.65,1s2.2s.2p,3P*,2,1s2.2s.4d,3D,2,5,5,,u28,L4743,
217.5785,0.0010,217.5788,0.0004,45960.43,15*,2.26e+06,B,21981.26,67941.63,1s2.2s.2p,3P*,2,1s2.2s.4d,3D,1,5,3,,u28,L4743,
219.4935,0.0020,219.4934,0.0019,45559.4,2,,,56882.5474,102442.0,1s2.2p2,1D,2,1s2.2p.5d,1D*,2,5,5,,,L2771,
227.37,0.02,227.37,0.04,43981,*,,,991620+y,1035601+y,1s.(2S).2s.2p.(3P*).3p,5P,3,1s.(2S).2p2.(3P).3p,5S*,2,7,5,,,L10228,
227.37,0.02,227.37,0.04,43981,*,,,991620+y,1035601+y,1s.(2S).2s.2p.(3P*).3p,5P,2,1s.(2S).2p2.(3P).3p,5S*,2,5,5,,,L10228,
227.37,0.02,227.37,0.04,43981,*,,,991620+y,1035601+y,1s.(2S).2s.2p.(3P*).3p,5P,1,1s.(2S).2p2.(3P).3p,5S*,2,3,5,,,L10228,
230.67,0.10,230.67,0.16,43352,*,,,1000700+z,1044052+z,1s.(2S).2s.2p.(3P*).4p,5P,2,1s.(2S).2p2.(3P).4p,5S*,2,5,5,,,L5846,
230.67,0.10,230.67,0.16,43352,*,,,1000700+z,1044052+z,1s.(2S).2s.2p.(3P*).4p,5P,1,1s.(2S).2p2.(3P).4p,5S*,2,3,5,,,L5846,
230.67,0.10,230.67,0.16,43352,*,,,1000700+z,1044052+z,1s.(2S).2s.2p.(3P*).4p,5P,3,1s.(2S).2p2.(3P).4p,5S*,2,7,5,,,L5846,
233.094,0.005,233.086,0.005,42901.1,2*,,,59693.60,102596.2,1s2.2p2,3P,0,1s2.2p.5d,3D*,,1,1,,,L2771,
233.094,0.005,233.094,0.005,42901.1,2*,,,59694.99,102596.2,1s2.2p2,3P,1,1s2.2p.5d,3D*,,3,1,,,L2771,
233.094,0.005,233.104,0.005,42901.1,2*,,,59696.98,102596.2,1s2.2p2,3P,2,1s2.2p.5d,3D*,,5,1,,,L2771,
233.722,0.005,233.722,0.005,42785.9,3bl,,,56882.5474,99668.5,1s2.2p2,1D,2,1s2.2p.4d,1D*,2,5,5,,,L2771,
234.932322,0.000007,234.932321,0.000006,42565.4501,40,5.52e+08,A,0.0000,42565.4502,1s2.2s2,1S,0,1s2.2s.2p,1P*,1,1,3,,T7096c74,"L20591,L4743",
235.1381,0.0010,235.1382,0.0003,42528.21,7,4.7e+06,C,21978.31,64506.483,1s2.2s.2p,3P*,0,1s2.2s.4s,3S,1,1,3,,u28,L4743,
235.1423,0.0010,235.1416,0.0003,42527.45,11,1.41e+07,C,21978.925,64506.483,1s2.2s.2p,3P*,1,1s2.2s.4s,3S,1,3,3,,u28,L4743,
235.1549,0.0010,235.1546,0.0003,42525.17,15,2.35e+07,C,21981.26,64506.483,1s2.2s.2p,3P*,2,1s2.2s.4s,3S,1,5,3,,u28,L4743,
248.2068,0.0020,248.2022,0.0013,40289.0,9bl*,,,59693.60,99983.33,1s2.2p2,3P,0,1s2.2p.4d,3D*,1,1,3,,,L2771,
248.2068,0.0020,248.2068,0.0012,40289.0,9bl*,,,59694.99,99983.97,1s2.2p2,3P,1,1s2.2p.4d,3D*,2,3,5,,,L2771,
248.2068,0.0020,248.2110,0.0012,40289.0,9bl*,,,59696.98,99985.29,1s2.2p2,3P,2,1s2.2p.4d,3D*,3,5,7,,,L2771,
249.5295,0.0010,249.5295,0.0004,40075.42,13,1.07e+08,A,21978.31,62053.7385,1s2.2s.2p,3P*,0,1s2.2s.3d,3D,1,1,3,,T7096c74,L4743,
249.5335,0.0010,249.5333,0.0003,40074.77,17*,1.44e+08,A,21978.925,62053.742,1s2.2s.2p,3P*,1,1s2.2s.3d,3D,2,3,5,,T7096c74,L5964,
