obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
674.1082,0.0005,,14834.413,180,,,,,,,,,,,1,1,,,"L2006,L3475",
676.9345,0.0005,676.9357+,14772.478,90h,,,26439.491,41211.943,4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",7/2,4f13.(2F*<7/2>).6s.8s.(3S<1>),"(7/2,1)*",7/2,8,8,,,"L2006,L3475",
677.9798,0.0005,677.9812+,14749.703,90,,,26439.491,41189.162,4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",7/2,4f13.(2F*<5/2>).6s.7s.(3S<1>),"(5/2,1)*",7/2,8,8,,,"L2006,L3475",
678.1638,0.0005,678.1632+,14745.700,1100,,,17613.659,32359.372,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",7/2,10,8,,,"L2006,L3475",
678.3870,0.0005,678.3873+,14740.849,140h,,,24348.692,39089.533,4f12.(3H<5>).5d<3/2>.6s2,"(5,3/2)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[11/2]*,11/2,10,12,,,"L2006,L3475",
679.0390,0.0005,679.0391+,14726.696,180,,,17752.634,32479.326,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",5/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",5/2,6,6,,,"L2006,L3475",
682.2148,0.0005,682.214+,14658.140,130h,,,17454.818,32112.98,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.(3H<6>).5d.6s.6p.(4F*<3/2>),"(6,3/2)*",15/2,14,16,,,"L2006,L3475",
682.8838,0.0005,682.8828+,14643.780,140,,,24418.018,39061.819,4f13.(2F*<7/2>).6s.6p.(1P*<1>),"(7/2,1)",5/2,4f13.(2F*<7/2>).6s.6d.(1D),1[3/2]*,3/2,6,4,,,"L2006,L3475",
683.2977,0.0005,683.2978+,14634.909,230,,,26439.491,41074.399,4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",7/2,4f13.(2F*<5/2>).6s.7s.(3S<1>),"(5/2,1)*",5/2,8,6,,,"L2006,L3475",
684.6151,0.0005,684.6156+,14606.749,1200,,,17752.634,32359.372,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",5/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",7/2,6,8,,,"L2006,L3475",
684.7644,0.0005,684.7657+,14603.563,800,,,17613.659,32217.195,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",9/2,10,10,,,"L2006,L3475",
685.6006,0.0005,685.603+,14585.751,180,,,26488.70,41074.399,4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",3/2,4f13.(2F*<5/2>).6s.7s.(3S<1>),"(5/2,1)*",5/2,4,6,,,"L2006,L3475",
685.8755,0.0005,685.877+,14579.906,34,1.65e+05,B,19466.663,34046.54,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",15/2,14,16,,T6708,L2006,
690.046,0.002,,14491.78,60,,,,,,,,,,,1,1,,,"L2006,L3475",
691.777,0.002,691.7751+,14455.53,60,,,27037.468,41493.034,4f13.(2F*<7/2>).5d.6s.(1D),1[7/2]*,7/2,4f13.(2F*<7/2>).5d.6p.(3F*<3>),,5/2,8,6,,,"L2006,L3475",
693.928,0.002,693.9278+,14410.71,100,,,16957.006,31367.728,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",7/2,8,8,,,"L2006,L3475",
695.146,0.002,,14385.47,50,,,,,,,,,,,1,1,,,"L2006,L3475",
701.272,0.002,701.272+,14259.80,50,,,31454.298,45714.11,4f12.(3F<4>).6s2.6p<3/2>,"(4,3/2)*",9/2,,,11/2,10,12,,,"L2006,L3475",
701.984,0.002,701.983+,14245.35,100,,,26448.274,40693.63,4f13.(2F*<7/2>).5d.6s.(1D),1[5/2]*,5/2,4f13.(2F*<7/2>).5d.6p.(3F*<3>),"(7/2,3)",3/2,6,4,,,"L2006,L3475",
703.134,0.004,703.129+,14222.04,60h,,,23335.111,37557.25,4f13.(2F*<7/2>).5d.6s.(3D),3[5/2]*,7/2,4f13.(2F*<7/2>).6s.7p,,7/2,8,8,,,"L2006,L3475",
703.628,0.002,,14212.06,120,,,,,,,,,,,1,1,,,"L2006,L3475",
706.292,0.002,706.2908+,14158.46,50,,,8771.243,22929.717,4f13.(2F*).6s2,2F*,5/2,4f12.(3H<5>).5d<5/2>.6s2,,5/2,6,6,,,"L2006,L3475",
710.810,0.002,710.810+,14068.46,100,9.6e+04,C+,18693.074,32761.54,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",15/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",17/2,16,18,,T6708,"L2006,L3475",
723.332,0.004,723.3290+,13824.90,50h,,,25717.197,39542.165,4f12.(3H<5>).5d<5/2>.6s2,"(5,5/2)",7/2,4f13.(2F*<7/2>).6s.6d.(1D),1[7/2]*,7/2,8,8,,,"L2006,L3475",
725.972,0.002,725.9716+,13774.64,40,,,17613.659,31388.303,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f13.(2F*<5/2>).5d.6s.(3D),3[9/2]*,9/2,10,10,,,"L2006,L3475",
727.462,0.002,727.462+,13746.41,170,,,17752.634,31499.06,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",5/2,4f13.(2F*<5/2>).5d.6s.(3D),*,3/2,6,4,,,"L2006,L3475",
728.631,0.002,728.6310+,13724.37,80,,,19132.245,32856.613,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",3/2,4f13.(2F*<5/2>).5d.6s.(3D),3[5/2]*,5/2,4,6,,,"L2006,L3475",
728.817,0.002,728.816+,13720.87,110h,,,15587.811,29308.69,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.(3H<6>).5d.6s.6p.(4F*<3/2>),"(6,3/2)*",9/2,12,10,,,"L2006,L3475",
728.987,0.004,728.9870+,13717.67,3h,4.6e+05,C+,25745.117,39462.782,4f13.(2F*<7/2>).6s.6p.(1P*<1>),,5/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,7/2,6,8,,T6708,L2006,
731.252,0.002,731.252+,13675.17,140,,,27314.56,40989.73,4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",1/2,4f13.(2F*<5/2>).6s.7s.(3S<1>),"(5/2,1)*",3/2,2,4,,,"L2006,L3475",
733.888,0.002,733.8896+,13626.05,22,6.5e+04,B,17454.818,31080.846,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.(3H<6>).5d.6s.6p.(4F*<3/2>),"(6,3/2)*",11/2,14,12,,T6708,L2006,
743.423,0.002,743.4221+,13451.30,140,,,18990.406,32441.714,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",9/2,12,10,,,"L2006,L3475",
748.314,0.002,748.3141+,13363.37,750,,,18853.823,32217.195,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",9/2,12,10,,,"L2006,L3475",
749.226,0.002,749.2275+,13347.10,750,,,19132.245,32479.326,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",3/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",5/2,4,6,,,"L2006,L3475",
750.935,0.004,750.9367+,13316.74,100h,,,25745.117,39061.819,4f13.(2F*<7/2>).6s.6p.(1P*<1>),,5/2,4f13.(2F*<7/2>).6s.6d.(1D),1[3/2]*,3/2,6,4,,,"L2006,L3475",
754.786,0.002,754.7852+,13248.79,140,,,13119.610,26368.412,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",9/2,4f12.(3H<6>).6s2.6p<3/2>,"(6,3/2)*",11/2,10,12,,,"L2006,L3475",
756.041,0.002,756.0414+,13226.79,1400*,,,18990.406,32217.195,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",9/2,12,10,,,"L2006,L3475",
756.041,0.002,756.038+,13226.79,1400*,,,21799.380,35026.22,4f13.(2F*<7/2>).5d.6s.(3D),3[3/2]*,3/2,4f13.(2F*<5/2>).6s.6p.(1P*<1>),,5/2,4,6,,,"L2006,L3475",
758.270,0.004,758.269+,13187.92,170h,,,28024.01,41211.943,4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",9/2,4f13.(2F*<7/2>).6s.8s.(3S<1>),"(7/2,1)*",7/2,10,8,,,"L2006,L3475",
759.583,0.004,759.581+,13165.12,200h,,,28024.01,41189.162,4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",9/2,4f13.(2F*<5/2>).6s.7s.(3S<1>),"(5/2,1)*",7/2,10,8,,,"L2006,L3475",
763.195,0.002,763.1966+,13102.81,50*,,,19753.830,32856.613,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f13.(2F*<5/2>).5d.6s.(3D),3[5/2]*,5/2,8,6,,,"L2006,L3475",
763.195,0.002,763.1945+,13102.81,50*,,,28514.423,41617.243,4f12.(3F<4>).6s2.6p<1/2>,"(4,1/2)*",9/2,4f13.(2F*<7/2>).5d.6p.(3F*<3>),,7/2,10,8,,,"L2006,L3475",
765.711,0.002,765.719+,13059.76,170,,,30915.02,43974.645,4f12.(3F<3>).5d<3/2>.6s2,,9/2,4f12.5d.6s.6p,*,11/2,10,12,,,"L2006,L3475",
766.243,0.002,766.236+,13050.69,40,,,28340.29,41391.10,4f12.(3F<4>).6s2.6p<1/2>,"(4,1/2)*",7/2,,,9/2,8,10,,,"L2006,L3475",
766.835,0.004,766.8366+,13040.61,70h*,,,26701.325,39741.913,4f13.(2F*<7/2>).6s.6p.(1P*<1>),,7/2,4f13.(2F*<7/2>).6s.6d.(1D),1[9/2]*,9/2,8,10,,,"L2006,L3475",
766.835,0.004,766.8252+,13040.61,70h*,,,26439.491,39480.272,4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",7/2,4f12.5d.6s.6p,*,7/2,8,8,,,"L2006,L3475",
770.358,0.004,770.356+,12980.98,80h,,,25520.987,38502.00,4f13.(2F*<7/2>).5d.6s.(1D),1[11/2]*,11/2,4f13.(2F*<7/2>).6s.7p,,9/2,12,10,,,"L2006,L3475",
773.366,0.002,773.3658+,12930.49,800,,,19548.834,32479.326,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",5/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",5/2,6,6,,,"L2006,L3475",
778.041,0.004,778.0413+,12852.79,40h,,,26889.125,39741.913,4f12.(3H<5>).5d<5/2>.6s2,"(5,5/2)",9/2,4f13.(2F*<7/2>).6s.6d.(1D),1[9/2]*,9/2,10,10,,,"L2006,L3475",
778.449,0.002,778.449+,12846.05,120h,,,28143.67,40989.73,4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",3/2,4f13.(2F*<5/2>).6s.7s.(3S<1>),"(5/2,1)*",3/2,4,4,,,"L2006,L3475",
778.765,0.004,778.7653+,12840.84,43h,,,26701.325,39542.165,4f13.(2F*<7/2>).6s.6p.(1P*<1>),,7/2,4f13.(2F*<7/2>).6s.6d.(1D),1[7/2]*,7/2,8,8,,,L2006,
778.804,0.004,778.8036+,12840.20,28h,,,21120.836,33961.044,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",7/2,4f13.(2F*<7/2>).6s.7s.(1S<0>),"(7/2,0)*",7/2,8,8,,,L2006,
780.608,0.002,780.6073+,12810.53,170,,,19548.834,32359.372,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",5/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",7/2,6,8,,,"L2006,L3475",
783.137,0.004,783.1366+,12769.15,40,,,26701.325,39470.489,4f13.(2F*<7/2>).6s.6p.(1P*<1>),,7/2,4f13.(2F*<7/2>).6s.6d.(1D),1[5/2]*,5/2,8,6,,,"L2006,L3475",
785.824,0.002,785.8240+,12725.49,400,,,19753.830,32479.326,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",5/2,8,6,,,"L2006,L3475",
786.383,0.004,786.3838+,12716.45,30,,,26646.214,39362.651,4f12.(3H<5>).5d<3/2>.6s2,,9/2,4f13.(2F*<7/2>).6s.6d.(1D),1[11/2]*,11/2,10,12,,,"L2006,L3475",
792.028,0.002,792.0281+,12625.82,50,,,28448.585,41074.399,4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",5/2,4f13.(2F*<5/2>).6s.7s.(3S<1>),"(5/2,1)*",5/2,6,6,,,"L2006,L3475",
792.969,0.002,792.9693+,12610.83,550,,,19748.543,32359.372,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",7/2,10,8,,,"L2006,L3475",
793.302,0.002,793.3019+,12605.54,1100,,,19753.830,32359.372,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",7/2,8,8,,,"L2006,L3475",
794.232,0.004,794.2340+,12590.77,12h,4.7e+05,C,26889.125,39479.873,4f12.(3H<5>).5d<5/2>.6s2,"(5,5/2)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[9/2]*,11/2,10,12,,T6708,L2006,
797.375,0.004,797.375+,12541.15,60*,,,28448.585,40989.73,4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",5/2,4f13.(2F*<5/2>).6s.7s.(3S<1>),"(5/2,1)*",3/2,6,4,,,"L2006,L3475",
797.375,0.004,797.3681+,12541.15,60*,,,26646.214,39187.473,4f12.(3H<5>).5d<3/2>.6s2,,9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[5/2]*,7/2,10,8,,,"L2006,L3475",
798.813,0.004,798.8114+,12518.58,110h*,,,28555.799,41074.399,4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",7/2,4f13.(2F*<5/2>).6s.7s.(3S<1>),"(5/2,1)*",5/2,8,6,,,"L2006,L3475",
798.813,0.004,798.8043+,12518.58,110h*,,,26701.325,39220.035,4f13.(2F*<7/2>).6s.6p.(1P*<1>),,7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[11/2]*,9/2,8,10,,,"L2006,L3475",
801.697,0.002,801.6979+,12473.53,140h,,,26889.125,39362.651,4f12.(3H<5>).5d<5/2>.6s2,"(5,5/2)",9/2,4f13.(2F*<7/2>).6s.6d.(1D),1[11/2]*,11/2,10,12,,,"L2006,L3475",
802.011,0.002,802.0113+,12468.66,950,,,19748.543,32217.195,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",9/2,10,10,,,"L2006,L3475",
802.354,0.004,802.3515+,12463.33,30h,,,19753.830,32217.195,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",9/2,8,10,,,"L2006,L3475",
807.092,0.002,807.0922+,12390.16,14,7.5e+03,C+,8771.243,21161.401,4f13.(2F*).6s2,2F*,5/2,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",5/2,6,6,,T6708,L2006,
819.644,0.002,819.6447+,12200.41,140,,,26889.125,39089.533,4f12.(3H<5>).5d<5/2>.6s2,"(5,5/2)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[11/2]*,11/2,10,12,,,"L2006,L3475",
829.680,0.002,829.6805+,12052.84,50,,,19466.663,31519.495,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.(3F<4>).6s2.6p<3/2>,"(4,3/2)*",11/2,14,12,,,"L2006,L3475",
836.805,0.002,836.804+,11950.22,70,,,19548.834,31499.06,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",5/2,4f13.(2F*<5/2>).5d.6s.(3D),*,3/2,6,4,,,"L2006,L3475",
