obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
961.1363,0.0007,961.1363,0.0008,10404.351,6,,,46328.6668,56733.018,6s2.6p.(2P*<1/2>).6d,2[5/2]*,3,6s2.6p.(2P*<1/2>).7f,2[7/2],4,7,9,,,L50,
967.70046,0.00011,967.70048,0.00018,10333.7762,15,,,44809.3636,55143.1396,6s2.6p.7p,"(1/2,3/2)",2,6s2.6p.(2P*<1/2>).8d,2[5/2]*,3,5,7,,,L50,
1009.1834,0.0010,1009.1816,0.0006,9909.002,1,,,45443.1710,55352.190,6s2.6p.(2P*<1/2>).6d,2[5/2]*,2,6s2.6p.(2P*<1/2>).6f,2[5/2],3,5,7,,,L50,
1029.32787,0.00010,1029.32787,0.00009,9715.0775,200,,,34959.9084,44674.9859,6s2.6p.7s,"(1/2,1/2)*",0,6s2.6p.7p,"(1/2,3/2)",1,1,3,,,L50,
1043.718,0.014,1043.73286,0.00013,9581.13,5,,,42918.6434,52499.6391,6s2.6p.7p,"(1/2,1/2)",1,6s2.6p.(2P*<1/2>).7d,2[3/2]*,1,3,3,,,L50,
1050.18417,0.00009,1050.18419,0.00012,9522.1393,100,,,35287.2244,44809.3636,6s2.6p.7s,"(1/2,1/2)*",1,6s2.6p.7p,"(1/2,3/2)",2,3,5,,,L50,
1065.21662,0.00010,1065.21667,0.00009,9387.7619,50,,,35287.2244,44674.9859,6s2.6p.7s,"(1/2,1/2)*",1,6s2.6p.7p,"(1/2,3/2)",1,3,3,,,L50,
1076.2357,0.0008,1076.2364,0.0006,9291.645,5,,,46068.4385,55360.077,6s2.6p.(2P*<1/2>).6d,2[3/2]*,1,6s2.6p.(2P*<1/2>).6f,2[5/2],1,3,3,,,L50,
1076.2691,0.0007,1076.2694,0.0007,9291.357,7,,,46060.8364,55352.190,6s2.6p.(2P*<1/2>).6d,2[3/2]*,2,6s2.6p.(2P*<1/2>).6f,2[5/2],3,5,7,,,L50,
1088.96696,0.00017,1088.9668,0.0003,9183.0151,15,,,42918.6434,52101.660,6s2.6p.7p,"(1/2,1/2)",1,6s2.6p.(2P*<1/2>).7d,2[5/2]*,2,3,5,,,L50,
