Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d3.(2F).4p,v 3D*,1,3,,64930.745,,0.007,0.46?,  88                                                ,"L20009,L8201"
3d2.(3F).4s.4p.(3P*),x 5D*,0,1,,65782.459,,0.019,,  93         :     5  3d2.(3P).4s.4p.(3P*) 5D*      ,L20009
3d2.(3F).4s.4p.(3P*),x 5D*,1,3,,65815.699,,0.011,,  93         :     5  3d2.(3P).4s.4p.(3P*) 5D*      ,L20009
3d2.(3F).4s.4p.(3P*),x 5D*,2,5,,65884.907,,0.006,,  92                                                ,L20009
3d2.(3F).4s.4p.(3P*),x 5D*,3,7,,65995.887,,0.005,,  92                                                ,L20009
3d2.(3F).4s.4p.(3P*),x 5D*,4,9,,66157.777,,0.005,,  93                                                ,L20009
3d3.(2F).4p,x 1G*,4,9,,65790.303,,0.003,0.94,  86         :    11  3d3.(2H).4p          1G*      ,"L20009,L8201"
3d3.(2F).4p,x 1F*,3,7,,66303.935,,0.003,0.95,  75         :    20  3d2.(3F).4s.(2F).4p  1F*      ,"L20009,L8201"
3d2.(3F).4s.4p.(3P*),v 3F*,2,5,,67737.759,,0.004,,  81         :     7  3d2.(1D).4s.4p.(3P*) 3F*      ,L20009
3d2.(3F).4s.4p.(3P*),v 3F*,3,7,,67904.995,,0.004,,  81         :     7  3d2.(1D).4s.4p.(3P*) 3F*      ,L20009
3d2.(3F).4s.4p.(3P*),v 3F*,4,9,,68147.179,,0.003,,  82         :     7  3d2.(1D).4s.4p.(3P*) 3F*      ,L20009
3d2.(3F).4s.4p.(3P*),u 3D*,1,3,,68759.426,,0.006,,  78         :     8  3d2.(3P).4s.4p.(3P*) 3D*      ,L20009
3d2.(3F).4s.4p.(3P*),u 3D*,2,5,,68797.597,,0.005,,  77         :     8  3d2.(3P).4s.4p.(3P*) 3D*      ,L20009
3d2.(3F).4s.4p.(3P*),u 3D*,3,7,,68945.047,,0.003,,  78         :     8  3d2.(3P).4s.4p.(3P*) 3D*      ,L20009
3d3.(4F).5s,5F,1,3,,69146.385,,0.006,, 100                                                ,L20009
3d3.(4F).5s,5F,2,5,,69228.317,,0.005,,  99                                                ,L20009
3d3.(4F).5s,5F,3,7,,69352.5300,,0.0023,,  99                                                ,L20009
3d3.(4F).5s,5F,4,9,,69518.5261,,0.0023,,  99                                                ,L20009
3d3.(4F).5s,5F,5,11,,69724.235,,0.004,1.39, 100                                                ,"L20009,L8201"
3d2.(3F).4s.4p.(3P*),v 3G*,3,7,,69644.195,,0.003,,  92                                                ,L20009
3d2.(3F).4s.4p.(3P*),v 3G*,4,9,,69912.025,,0.003,,  94                                                ,L20009
3d2.(3F).4s.4p.(3P*),v 3G*,5,11,,70227.799,,0.003,,  94                                                ,L20009
3d3.(4F).5s,3F,2,5,,70415.5416,,0.0023,,  99                                                ,L20009
3d3.(4F).5s,3F,3,7,,70629.8323,,0.0015,1.06,  99                                                ,"L20009,L8201"
3d3.(4F).5s,3F,4,9,,70898.5669,,0.0017,1.23,  99                                                ,"L20009,L8201"
3d2.(3F).4s.4p.(3P*),1D*,2,5,,70923.444,,0.003,,  80         :    10  3d2.(3P).4s.4p.(3P*) 1D*      ,L20009
