Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3p6.3d7.(a 2D).4s.4p.(3P*),*,3/2,4,,48546.07,,,1.050,  21  4D*        :    22  3d7.(2P).4s.4p.(3P*)   4S*  ,
3p6.3d7.(2P).4s.4p.(3P*),x 4S*,3/2,4,,48753.72,,,1.728,  48             :    26  3d7.(a 2D).4s.4p.(3P*) 4D*  ,
3p6.3d7.(a 2D).4s.4p.(3P*),*,5/2,6,,48828.87,,,,  34  4P*        :    32  3d7.(2P).4s.4p.(3P*)   2D*  ,
,8*,3/2,4,,48851.58,?,,,                                                      ,
3p6.3d7.(2P).4s.4p.(3P*),*,3/2,4,,49025.42,,,1.099,  39  2D*        :    34  3d7.(4P).4s.4p.(3P*)   2P*  ,
3p6.3d7.(a 2D).4s.4p.(3P*),4F*,9/2,10,,49197.74,?,,,  98                                                  ,
3p6.3d7.(a 2D).4s.4p.(3P*),4F*,7/2,8,,49484.05,,,1.260,  75             :     6  3d7.(2P).4s.4p.(3P*)   4D*  ,
3p6.3d7.(a 2D).4s.4p.(3P*),4F*,5/2,6,,49847.08,,,1.079,  43             :    24  3d7.(2P).4s.4p.(3P*)   2D*  ,
3p6.3d7.(a 2D).4s.4p.(3P*),4F*,3/2,4,,50105.05,,,0.569,  50             :    15  3d7.(2P).4s.4p.(3P*)   2D*  ,
,w 2P*,1/2,2,,49754.73,,,1.365,                                                      ,
3p6.3d8.(1G).4p,y 2H*,9/2,10,,50210.80,,,0.899,  81             :     9  3d7.(2H).4s.4p.(3P*)   2H*  ,
3p6.3d8.(1G).4p,y 2H*,11/2,12,,50375.91,,,1.091,  69             :    17  3d7.(2H).4s.4p.(3P*)   2H*  ,
3p6.3d8.(1G).4p,u 2F*,7/2,8,,50578.73,,,1.125,  60             :    12  3d7.(a 2D).4s.4p.(3P*) 2F*  ,
3p6.3d8.(1G).4p,u 2F*,5/2,6,,50712.45,,,0.905,  57             :    17  3d7.(a 2D).4s.4p.(3P*) 2F*  ,
3p6.3d8.(1G).4p,w 2G*,9/2,10,,50593.38,,,1.10,  40             :    38  3d7.(2H).4s.4p.(3P*)   2G*  ,
3p6.3d8.(1G).4p,w 2G*,7/2,8,,50611.22,,,0.82,  38             :    37  3d7.(2H).4s.4p.(3P*)   2G*  ,
3p6.3d7.(2H).4s.4p.(3P*),4H*,11/2,12,,50703.08,,,1.110,  86             :    11  3d8.(1G).4p            2H*  ,
3p6.3d7.(2H).4s.4p.(3P*),4H*,9/2,10,,50902.61,,,0.941,  86             :     5  3d8.(1G).4p            2G*  ,
3p6.3d7.(2H).4s.4p.(3P*),4H*,7/2,8,,51184.63,,,,  89             :     5  3d8.(1G).4p            2G*  ,
,13*,7/2,8,,50738.20,,,,                                                      ,
,13*,9/2,10,,50738.20,,,,                                                      ,
,s 4D*,7/2,8,,50741.66,,,1.458,                                                      ,
,s 4D*,5/2,6,,51139.38,,,,                                                      ,
,s 4D*,3/2,4,,51847.27,,,,                                                      ,
,s 4D*,1/2,2,,52264.01,?,,,                                                      ,
,14*,5/2,6,,50806.55,,,1.136,                                                      ,
3p6.3d7.(2P).4s.4p.(3P*),v 2P*,3/2,4,,50925.11,,,1.340,  53             :    15  3d7.(a 2D).4s.4p.(3P*) 4D*  ,
3p6.3d7.(2P).4s.4p.(3P*),v 2P*,1/2,2,,50945.47,,,0.732,  71             :    13  3d7.(a 2D).4s.4p.(3P*) 4D*  ,
3p6.3d8.(3F).4d,e 4P,5/2,6,,51042.26,,,1.59,                                                      ,
3p6.3d8.(3F).4d,e 4P,3/2,4,,52033.26,,,1.40,                                                      ,
3p6.3d8.(3F).4d,e 4P,1/2,2,,52915.92,?,,,                                                      ,
3p6.3d8.(3F).4d,e 4D,7/2,8,,51052.98,,,1.402,                                                      ,
3p6.3d8.(3F).4d,e 4D,5/2,6,,51560.76,,,1.354,                                                      ,
3p6.3d8.(3F).4d,e 4D,3/2,4,,52264.49,?,,,                                                      ,
3p6.3d8.(3F).4d,e 4D,1/2,2,,52634.62,,,1.58,                                                      ,
3p6.3d8.(3F).4d,e 4H,13/2,14,,51142.53,,,1.224,                                                      ,
3p6.3d8.(3F).4d,e 4H,11/2,12,,51174.28,,,1.147,                                                      ,
3p6.3d8.(3F).4d,e 4H,9/2,10,,52121.21,,,0.96,                                                      ,
3p6.3d8.(3F).4d,e 4H,7/2,8,,52716.70,,,0.896,                                                      ,
3p6.3d7.(a 2D).4s.4p.(3P*),w 4P*,5/2,6,,51160.03,,,1.578,  73             :    13  3d7.(2P).4s.4p.(3P*)   4P*  ,
3p6.3d7.(a 2D).4s.4p.(3P*),w 4P*,3/2,4,,52014.45,,,1.616,  57             :    17  3d7.(2P).4s.4p.(3P*)   2P*  ,
3p6.3d7.(a 2D).4s.4p.(3P*),w 4P*,1/2,2,,52355.12,,,2.304,  66             :    12  3d7.(2P).4s.4p.(3P*)   4P*  ,
3p6.3d8.(3F).4d,g 4F,9/2,10,,51170.14,,,1.337,                                                      ,
