Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
2s2.2p.(2P*<3/2>).6f,2[3/2],2,5,,87837.76,,0.05,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6g,2[5/2]*,3,7,,87837.808,,0.019,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6g,2[5/2]*,2,5,,87837.808,,0.019,, 100                                                ,L20057
2s2.2p.7p,1P,1,3,,88061.34,,0.04,,  49         :    46  2s2.2p.7p             3D      ,L20057
2s2.2p.7p,3D,1,3,,88092.00,,0.04,,  44         :    30  2s2.2p.7p             1P      ,L20057
2s2.2p.7p,3D,2,5,,88096.06,,0.05,,  91         :     6  2s2.2p.7p             3P      ,L20057
2s2.2p.7p,3D,3,7,,88135.84,,0.04,,  98                                                ,L20057
2s2.2p.7p,3P,0,1,,88159.93,,0.03,,  98                                                ,L20057
2s2.2p.7p,3P,1,3,,88192.34,,0.03,,  50         :    48  2s2.2p.7p             3P      ,L20057
2s2.2p.7p,3P,2,5,,88198.20,,0.04,,  91         :     7  2s2.2p.7p             3D      ,L20057
2s2.2p.7p,1D,2,5,,88260.38,,0.03,,  84         :     7  2s2.2p.8p             1D      ,L20057
2s2.2p.7p,1S,0,1,,88333.99,,0.03,,  58         :    28  2s2.2p.8p             1S      ,L20057
2s2.2p.(2P*<1/2>).7d,2[5/2]*,2,5,,88498.63,,0.03,,  53         :    29  2s2.2p.(2P*<1/2>).7d  2[3/2]* ,L20057
2s2.2p.(2P*<1/2>).7d,2[5/2]*,3,7,,88545.02,,0.18,,  96                                                ,L20057
2s2.2p.(2P*<1/2>).7d,2[3/2]*,2,5,,88543.5,,1.7,,  45         :    45  2s2.2p.(2P*<1/2>).7d  2[5/2]* ,L20057
2s2.2p.(2P*<1/2>).7d,2[3/2]*,1,3,,88558.62,,0.13,,  88         :     6  2s2.2p.(2P*<1/2>).8s  2[1/2]* ,L20057
2s2.2p.(2P*<1/2>).8s,2[1/2]*,0,1,,88543.78,,0.03,,  97                                                ,L20057
2s2.2p.(2P*<1/2>).8s,2[1/2]*,1,3,,88549.095,,0.020,,  89         :     6  2s2.2p.(2P*<1/2>).7d  2[3/2]* ,L20057
2s2.2p.(2P*<1/2>).7f,2[5/2],3,7,,88574.89,,0.06,,  99                                                ,L20057
2s2.2p.(2P*<1/2>).7f,2[5/2],2,5,,88574.90,,0.03,,  99                                                ,L20057
2s2.2p.(2P*<1/2>).7f,2[7/2],4,9,,88575.36,,0.08,,  99                                                ,L20057
2s2.2p.(2P*<1/2>).7f,2[7/2],3,7,,88575.36,,0.08,,  99                                                ,L20057
2s2.2p.(2P*<3/2>).8s,2[3/2]*,2,5,,88584.28,,0.03,,  66         :    27  2s2.2p.(2P*<3/2>).7d  2[3/2]* ,L20057
2s2.2p.(2P*<3/2>).8s,2[3/2]*,1,3,,88615.02,,0.04,,  57         :    19  2s2.2p.(2P*<3/2>).7d  2[3/2]* ,L20057
2s2.2p.(2P*<3/2>).7d,2[7/2]*,4,9,[,88596.17,],0.08,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).7d,2[7/2]*,3,7,,88625.02,,0.04,,  79         :    18  2s2.2p.(2P*<3/2>).7d  2[5/2]* ,L20057
2s2.2p.(2P*<3/2>).7d,2[5/2]*,2,5,,88604.76,,0.04,,  79         :    15  2s2.2p.(2P*<1/2>).7d  2[3/2]* ,L20057
2s2.2p.(2P*<3/2>).7d,2[5/2]*,3,7,,88606.32,,0.18,,  82         :    18  2s2.2p.(2P*<3/2>).7d  2[7/2]* ,L20057
2s2.2p.(2P*<3/2>).7f,2[7/2],3,7,,88634.03,,0.03,,  99                                                ,L20057
2s2.2p.(2P*<3/2>).7f,2[7/2],4,9,,88634.12,,0.09,,  99                                                ,L20057
2s2.2p.(2P*<3/2>).7f,2[5/2],3,7,,88638.32,,0.07,,  99                                                ,L20057
2s2.2p.(2P*<3/2>).7f,2[5/2],2,5,,88638.32,,0.07,,  99                                                ,L20057
2s2.2p.(2P*<3/2>).7d,2[3/2]*,1,3,,88638.99,,0.04,,  64         :    32  2s2.2p.(2P*<3/2>).8s  2[3/2]* ,L20057
2s2.2p.(2P*<3/2>).7d,2[3/2]*,2,5,,88639.1,,0.4,,  58         :    30  2s2.2p.(2P*<3/2>).8s  2[3/2]* ,L20057
