Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f8.(7F).5d (8G?).6s,7G,7,15,,26924.525,,,1.48,                                                                               ,
4f8.(7F).5d (8G?).6s,7G,6,13,,27081.048,,,1.50,                                                                               ,
4f8.(7F).5d (8G?).6s,7G,5,11,,27571.672,,,1.61,                                                                               ,
4f8.(7F).5d (8G?).6s,7G,4,9,,28168.665,,,1.54,                                                                               ,
4f8.(7F).5d (8G?).6s,7G,3,7,,28648.530,,,1.25,                                                                               ,
4f8.(7F).5d (8G?).6s,7G,2,5,,29089.945,,,1.17:,                                                                               ,
4f8.(7F).5d (8G?).6s,7G,1,3,,29323.963,,,-0.42,                                                                               ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),5F,1,3,,26955.249,,,0.63,  87                                                                           ,
4f7.(8S*).5d3.(4P),11P*,4,9,,27026.088,,,2.18,  97                                                                           ,
4f7.(8S*).5d3.(4P),11P*,5,11,,27258.986,,,1.95,  97                                                                           ,
4f7.(8S*).5d3.(4P),11P*,6,13,,27715.350,,,1.81,  99                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(1P*),9P,3,7,,27135.695,,,2.240,  53             :    14  4f7.(8S*).5d2.(1D) (8D*).6p    9P                    ,
4f8.(7F).6s.6p,*,6,13,,27343.873,,,1.48,                                                                               ,
4f7.(8S*).5d (9D*).6s.6p.(1P*),,4,9,,27425.245,,,1.914,  37  9P         :    24                                 (8S*)(7D*)(3P*) 9P    ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),,3,7,,27475.740,,,1.58,  26  9F         :    25                                 (8S*)(7D*)(3P*) 7F    ,
4f8.(7F).5d (8H).6s,9H,4,9,,,,,,                                                                               ,
4f8.(7F).5d (8H).6s,9H,3,7,,,,,,                                                                               ,
4f8.(7F).5d (8H).6s,9H,2,5,,,,,,                                                                               ,
4f8.(7F).5d (8H).6s,9H,1,3,,,,,,                                                                               ,
4f8.(7F).5d (8H).6s,9H,9,19,,27556.066,,,1.44,                                                                               ,
4f8.(7F).5d (8H).6s,9H,8,17,,28272.575,,,1.42,                                                                               ,
4f8.(7F).5d (8H).6s,9H,7,15,,28892.913,,,1.40,                                                                               ,
4f8.(7F).5d (8H).6s,9H,6,13,,29444.375,,,1.36,                                                                               ,
4f8.(7F).5d (8H).6s,9H,5,11,,29888.205,,,1.36:,                                                                               ,
4f8.(7F).6s.6p,*,5,11,,27628.230,,,1.50,                                                                               ,
4f8.(7F).6s.6p,*,4,9,,27648.774,,,1.66,                                                                               ,
4f7.(8S*).5d2.(3F) (10F*).6p,11F,2,5,,27660.440,,,2.88,  93                                                                           ,
4f7.(8S*).5d2.(3F) (10F*).6p,11F,3,7,,27861.093,,,2.223,  90                                                                           ,
