obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
201.64299,201.642999,0.000020,49592.599,34,,,19442.466,69035.063,5d4.(3H).6s,4H,13/2,5d3.(2H).6s.(3H).6p,4I*,13/2,14,14,,,L11762,
201.64673,201.64656,0.00020,49591.679,3,,,17436.932,67028.654,5d4.(3H).6s,4H,11/2,,,9/2,12,10,,,L11762,
201.70357,201.703589,0.000122,49577.704,5,,,13411.939,62989.639,5d3.6s2,4F,7/2,,,5/2,8,6,,,L11762,
201.81854,201.81863,0.00029,49549.461,3,,,19070.550,68619.990,,,9/2,,,7/2,10,8,,,L11762,
201.85439,201.85443,0.00012,49540.662,4,,,20039.682,69580.334,,,7/2,,,7/2,8,8,,,L11762,
201.9741,201.97462,0.00122,49511.29,5,,,23046.724,72557.895,,,7/2,,,9/2,8,10,,,L6520,
201.9858,201.98529,0.00122,49508.42,9,,,18990.929,68499.486,,,3/2,,,3/2,4,4,,,L6520,
202.02190,202.02188,0.00020,49499.584,3,,,14857.160,64356.750,,,9/2,,,7/2,10,8,,,L11762,
202.12759,202.12753,0.00020,49473.702,3,,,16553.087,66026.803,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L11762,
202.1571,202.15768,0.00123,49466.49,9,,,20534.191,70000.529,,,11/2,5d3.(2H).6s.(3H).6p,4H*,13/2,12,14,,,L6520,
202.2120,202.21279,0.00123,49453.05,5,,,18990.929,68443.785,,,3/2,,,5/2,4,6,,,L6520,
202.30039,202.30039,0.00008,49431.442,6,,,20780.358,70211.800,,,9/2,,,7/2,10,8,,,L11762,
202.4454,202.44482,0.00123,49396.03,9,,,14634.336,64030.511,5d4.(5D).6s,4D,3/2,,,5/2,4,6,,,L6520,
202.51377,202.51377,0.00025,49379.359,3,,,17436.932,66816.290,5d4.(3H).6s,4H,11/2,,,9/2,12,10,,,L11762,
202.58301,202.58283,0.00025,49362.481,3,,,23234.778,72597.303,,,9/2,,,7/2,10,8,,,L11762,
202.6124,202.61160,0.00123,49355.33,25bl,,,11301.024,60656.540,5d3.6s2,4F,5/2,,,5/2,6,6,,,L6520,
202.6308,202.63250,0.00123,49350.85,25bl,,,14857.160,64207.585,,,9/2,,,9/2,10,10,,,L6520,
202.66084,202.66070,0.00025,49343.523,3,,,19276.431,68619.990,,,5/2,,,7/2,6,8,,,L11762,
202.66559,202.66558,0.00016,49342.369,4,,,14967.745,64310.114,,,5/2,,,5/2,6,6,,,L11762,
202.674018,202.674016,0.000008,49340.3156,71,,,4716.278,54056.594,5d4.(5D).6s,6D,7/2,,,9/2,8,10,,,L11762,
202.79468,202.79464,0.00008,49310.959,9,,,23955.349,73266.317,,,11/2,,,11/2,12,12,,,L11762,
202.79853,202.798493,0.000041,49310.022,13,,,4716.278,54026.309,5d4.(5D).6s,6D,7/2,,,5/2,8,6,,,L11762,
202.82238,202.82240,0.00008,49304.223,6,,,13411.939,62716.159,5d3.6s2,4F,7/2,5d3.(4P).6s.(5P).6p,6D*,9/2,8,10,,,L11762,
202.85465,202.854504,0.000206,49296.381,3,,,8711.274,58007.690,5d3.6s2,4F,3/2,,,3/2,4,4,,,L11762,
202.8795,202.87836,0.00123,49290.34,9,,,13434.070,62724.690,,,5/2,,,3/2,6,4,,,L6520,
202.8915,202.89154,0.00123,49287.43,15,,,14967.745,64255.162,,,5/2,,,3/2,6,4,,,L6520,
202.91712,202.91705,0.00029,49281.204,2,,,13173.337,62454.559,5d4.(5D).6s,4D,1/2,,,3/2,2,4,,,L11762,
202.97759,202.977580,0.000082,49266.522,9,,,17436.932,66703.457,5d4.(3H).6s,4H,11/2,,,11/2,12,12,,,L11762,
203.064813,203.064813,0.000008,49245.3608,82,,,6147.085,55392.446,5d4.(5D).6s,6D,9/2,,,9/2,10,10,,,L11762,
203.0974,203.09642,0.00124,49237.45,25,,,25209.233,74446.931,,,9/2,,,9/2,10,10,,,L6520,
203.15339,203.153346,0.000124,49223.889,4,,,10592.485,59816.385,,,3/2,,,3/2,4,4,,,L11762,
203.16615,203.16622,0.00029,49220.799,3p,,,16234.715,65455.496,,,5/2,,,7/2,6,8,,,L11762,
203.21167,203.21167,0.00003,49209.771,21,,,15146.977,64356.750,5d4.(3H).6s,4H,7/2,,,7/2,8,8,,,L11762,
203.28278,203.282711,0.000289,49192.559,2,,,7420.261,56612.836,5d5,6S,5/2,,,7/2,6,8,,,L11762,
203.35555,203.355521,0.000124,49174.955,5,,,8832.728,58007.690,,,1/2,,,3/2,2,4,,,L11762,
203.36075,203.360706,0.000165,49173.697,3,,,11301.024,60474.732,5d3.6s2,4F,5/2,,,5/2,6,6,,,L11762,
203.3621,203.36393,0.00124,49173.37,15,,,18000.627,67173.555,,,7/2,,,5/2,8,6,,,L6520,
203.38945,203.38927,0.00017,49166.760,5,,,23234.778,72401.581,,,9/2,,,9/2,10,10,,,L11762,
203.40445,203.40443,0.00005,49163.133,12,,,15146.977,64310.114,5d4.(3H).6s,4H,7/2,,,5/2,8,6,,,L11762,
203.44024,203.440240,0.000083,49154.485,8,,,0.000,49154.484,5d4.(5D).6s,6D,1/2,,,1/2,2,2,,,L11762,
203.46239,203.462314,0.000124,49149.133,5,,,13411.939,62561.090,5d3.6s2,4F,7/2,,,7/2,8,8,,,L11762,
203.55400,203.553971,0.000207,49127.014,3,,,13434.070,62561.090,,,5/2,,,7/2,6,8,,,L11762,
203.56549,203.56546,0.00021,49124.240,3,,,7420.261,56544.508,5d5,6S,5/2,5d3.(4P).6s.(5P).6p,6P*,5/2,6,6,,,L11762,
203.56973,203.569746,0.000029,49123.217,21,,,11301.024,60424.237,5d3.6s2,4F,5/2,,,7/2,6,8,,,L11762,
203.654301,203.654299,0.000008,49102.8177,93,,,3172.473,52275.291,5d4.(5D).6s,6D,5/2,,,7/2,6,8,,,L11762,
203.6864,203.68468,0.00124,49095.09,5,,,19403.991,68499.486,,,1/2,,,3/2,2,4,,,L6520,
203.7059,203.70382,0.00124,49090.39,25bl,,,16553.087,65643.968,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L6520,
203.85544,203.85546,0.00005,49054.369,11,,,16589.603,65643.968,,,7/2,,,7/2,8,8,,,L11762,
203.85862,203.858632,0.000083,49053.603,8,,,20534.191,69587.792,,,11/2,,,11/2,12,12,,,L11762,
203.96498,203.96497,0.00021,49028.024,3,,,18000.627,67028.654,,,7/2,,,9/2,8,10,,,L11762,
203.97689,203.976951,0.000125,49025.161,4,,,13411.939,62437.086,5d3.6s2,4F,7/2,,,9/2,8,10,,,L11762,
204.15285,204.152715,0.000054,48982.908,12,2.48e+07,B,0.000,48982.939,5d4.(5D).6s,6D,1/2,5d3.(4F).6s.(5F).6p,6D*,3/2,2,4,,T7162,L11762,
204.26704,204.267045,0.000167,48955.525,4,,,11301.024,60256.547,5d3.6s2,4F,5/2,,,7/2,6,8,,,L11762,
204.30744,204.30740,0.00008,48945.842,6,,,23234.778,72180.632,,,9/2,,,11/2,10,12,,,L11762,
204.32320,204.32316,0.00008,48942.069,9,,,19070.550,68012.627,,,9/2,,,11/2,10,12,,,L11762,
204.36905,204.369076,0.000125,48931.089,5,,,14857.160,63788.242,,,9/2,,,7/2,10,8,,,L11762,
204.40989,204.409907,0.000125,48921.311,5,,,13411.939,62333.247,5d3.6s2,4F,7/2,,,5/2,8,6,,,L11762,
204.41991,204.419902,0.000017,48918.915,40,,,13411.939,62330.855,5d3.6s2,4F,7/2,,,9/2,8,10,,,L11762,
204.43779,204.437784,0.000038,48914.636,14,,,3172.473,52087.110,5d4.(5D).6s,6D,5/2,,,5/2,6,6,,,L11762,
204.4480,204.44810,0.00125,48912.20,25,,,1518.829,50430.999,5d4.(5D).6s,6D,3/2,,,3/2,4,4,,,L6520,
204.4909,204.48890,0.00125,48901.93,5,,,16553.087,65455.496,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L6520,
204.4956,204.49332,0.00125,48900.81,5,,,24804.612,73705.965,,,7/2,,,9/2,8,10,,,L6520,
204.50233,204.502419,0.000084,48899.198,6,,,13434.070,62333.247,,,5/2,,,5/2,6,6,,,L11762,
204.5102,204.50972,0.00125,48897.32,5,,,18000.627,66898.059,,,7/2,,,7/2,8,8,,,L6520,
204.5363,204.53491,0.00126,48891.08,5,,,16589.603,65481.012,,,7/2,5d3.(4P).6s.(5P).6p,6S*,5/2,8,6,,,L6520,
204.60004,204.60003,0.00006,48875.846,10,,,6147.085,55022.932,5d4.(5D).6s,6D,9/2,,,7/2,10,8,,,L11762,
204.77505,204.775064,0.000029,48834.074,18,,,17436.932,66271.003,5d4.(3H).6s,4H,11/2,,,9/2,12,10,,,L11762,
204.86980,204.869804,0.000034,48811.489,19,,,6147.085,54958.573,5d4.(5D).6s,6D,9/2,,,11/2,10,12,,,L11762,
204.88669,204.88682,0.00021,48807.465,3,,,20780.358,69587.792,,,9/2,,,11/2,10,12,,,L11762,
204.8917,204.89084,0.00126,48806.28,15,,,19637.309,68443.785,,,5/2,,,5/2,6,6,,,L6520,
204.9193,204.91813,0.00126,48799.70,5,,,20780.358,69580.334,,,9/2,,,7/2,10,8,,,L6520,
204.94498,204.94491,0.00021,48793.583,3,,,23803.702,72597.303,,,7/2,,,7/2,8,8,,,L11762,
205.01040,205.01043,0.00021,48778.012,3,,,10592.485,59370.490,,,3/2,,,3/2,4,4,,,L11762,
205.01582,205.01583,0.00008,48776.725,8,,,19070.550,67847.271,,,9/2,,,9/2,10,10,,,L11762,
205.029266,205.029265,0.000013,48773.5248,52,7.49e+07,B,1518.829,50292.354,5d4.(5D).6s,6D,3/2,5d3.(4F).6s.(5F).6p,6D*,5/2,4,6,,T7162,L11762,
205.10438,205.10436,0.00013,48755.662,5,,,16234.715,64990.383,,,5/2,,,5/2,6,6,,,L11762,
205.1994,205.19855,0.00126,48733.08,5,,,15146.977,63880.265,5d4.(3H).6s,4H,7/2,,,5/2,8,6,,,L6520,
205.23345,205.23340,0.00017,48725.002,4,,,19637.309,68362.322,,,5/2,,,7/2,6,8,,,L11762,
205.37874,205.378763,0.000055,48690.531,11,,,3172.473,51862.999,5d4.(5D).6s,6D,5/2,,,7/2,6,8,,,L11762,
205.5024,205.50080,0.00127,48661.24,9,,,16234.715,64896.325,,,5/2,,,7/2,6,8,,,L6520,
205.534076,205.534075,0.000008,48653.7327,80,,,4716.278,53370.011,5d4.(5D).6s,6D,7/2,,,9/2,8,10,,,L11762,
205.58670,205.586758,0.000211,48641.278,3,,,15146.977,63788.242,5d4.(3H).6s,4H,7/2,,,7/2,8,8,,,L11762,
205.6230,205.62310,0.00127,48632.69,15,,,11301.024,59933.692,5d3.6s2,4F,5/2,,,7/2,6,8,,,L6520,
205.6647,205.66430,0.00127,48622.83,9,,,24804.612,73427.537,,,7/2,,,7/2,8,8,,,L6520,
205.66915,205.669075,0.000085,48621.780,5,,,4716.278,53338.075,5d4.(5D).6s,6D,7/2,,,7/2,8,8,,,L11762,
205.7429,205.74090,0.00127,48604.34,5,,,20455.888,69060.711,5d4.(3F2).6s,4F,3/2,,,5/2,4,6,,,L6520,
205.75041,205.75054,0.00008,48602.576,7,,,23955.349,72557.895,,,11/2,,,9/2,12,10,,,L11762,
205.7710,205.77030,0.00127,48597.70,5,,,23803.702,72401.581,,,7/2,,,9/2,8,10,,,L6520,
205.84479,205.84472,0.00013,48580.292,6,,,20039.682,68619.990,,,7/2,,,7/2,8,8,,,L11762,
205.88176,205.88169,0.00008,48571.569,8,,,20534.191,69105.775,,,11/2,,,9/2,12,10,,,L11762,
205.89639,205.896353,0.000038,48568.117,17,,,11301.024,59869.150,5d3.6s2,4F,5/2,,,7/2,6,8,,,L11762,
205.97055,205.970619,0.000170,48550.629,4,,,23234.778,71785.392,,,9/2,,,9/2,10,10,,,L11762,
206.01202,206.011990,0.000085,48540.857,6,,,8711.274,57252.138,5d3.6s2,4F,3/2,,,5/2,4,6,,,L11762,
206.0398,206.03975,0.00127,48534.32,5,,,22139.861,70674.184,5d4.(3F2).6s,4F,5/2,,,7/2,6,8,,,L6520,
206.18175,206.18186,0.00017,48500.897,3,,,20534.191,69035.063,,,11/2,5d3.(2H).6s.(3H).6p,4I*,13/2,12,14,,,L11762,
206.2013,206.19946,0.00128,48496.30,5,,,25209.233,73705.965,,,9/2,,,9/2,10,10,,,L6520,
206.27008,206.26998,0.00013,48480.129,5,,,22194.031,70674.184,,,7/2,,,7/2,8,8,,,L11762,
206.3996,206.39748,0.00128,48449.72,5,,,16553.087,65003.292,5d4.(3H).6s,4H,9/2,,,9/2,10,10,,,L6520,
206.41448,206.41440,0.00017,48446.214,4,,,23955.349,72401.581,,,11/2,,,9/2,12,10,,,L11762,
206.54292,206.542929,0.000085,48416.087,9,,,16553.087,64969.172,5d4.(3H).6s,4H,9/2,,,11/2,10,12,,,L11762,
206.5526,206.55315,0.00128,48413.82,15d,,,16589.603,65003.292,,,7/2,,,9/2,8,10,,,L6520,
206.57193,206.57188,0.00021,48409.288,3,,,14857.160,63266.459,,,9/2,,,7/2,10,8,,,L11762,
206.59396,206.59406,0.00013,48404.125,5,,,20039.682,68443.785,,,7/2,,,5/2,8,6,,,L11762,
206.62330,206.623289,0.000017,48397.253,38,,,4716.278,53113.533,5d4.(5D).6s,6D,7/2,,,5/2,8,6,,,L11762,
206.81871,206.818718,0.000026,48351.524,23,,,6147.085,54498.608,5d4.(5D).6s,6D,9/2,,,7/2,10,8,,,L11762,
206.85418,206.85416,0.00009,48343.234,7,,,16553.087,64896.325,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L11762,
206.93048,206.93044,0.00005,48325.410,12,,,20780.358,69105.775,,,9/2,,,9/2,10,10,,,L11762,
207.0109,207.01053,0.00129,48306.64,9,,,16589.603,64896.325,,,7/2,,,7/2,8,8,,,L6520,
207.04482,207.04485,0.00021,48298.722,3,,,14967.745,63266.459,,,5/2,,,7/2,6,8,,,L11762,
207.186935,207.186938,0.000013,48265.5917,57,,,3172.473,51438.064,5d4.(5D).6s,6D,5/2,,,5/2,6,6,,,L11762,
207.26281,207.262761,0.000129,48247.923,5,,,17436.932,65684.866,5d4.(3H).6s,4H,11/2,,,11/2,12,12,,,L11762,
207.36008,207.36011,0.00021,48225.291,3,,,23955.349,72180.632,,,11/2,,,11/2,12,12,,,L11762,
207.3769,207.37822,0.00129,48221.37,9,,,8711.274,56932.345,5d3.6s2,4F,3/2,,,3/2,4,4,,,L6520,
207.46698,207.46685,0.00022,48200.442,3,,,20534.191,68734.663,,,11/2,,,9/2,12,10,,,L11762,
207.53121,207.531242,0.000039,48185.524,14,,,4716.278,52901.794,5d4.(5D).6s,6D,7/2,,,7/2,8,8,,,L11762,
207.54362,207.54369,0.00013,48182.642,6,,,18990.929,67173.555,,,3/2,,,5/2,4,6,,,L11762,
207.61091,207.61090,0.00009,48167.024,7,,,14967.745,63134.773,,,5/2,,,3/2,6,4,,,L11762,
207.62521,207.625206,0.000026,48163.709,28,,,8711.274,56874.983,5d3.6s2,4F,3/2,,,5/2,4,6,,,L11762,
207.66030,207.66035,0.00009,48155.569,6,,,10592.485,58748.042,,,3/2,,,3/2,4,4,,,L11762,
207.66312,207.66312,0.00009,48154.914,6,,,13411.939,61566.854,5d3.6s2,4F,7/2,,,5/2,8,6,,,L11762,
207.71077,207.71077,0.00022,48143.868,3,,,18000.627,66144.496,,,7/2,,,5/2,8,6,,,L11762,
207.75872,207.75860,0.00030,48132.756,2,,,13434.070,61566.854,,,5/2,,,5/2,6,6,,,L11762,
207.8062,207.80501,0.00130,48121.75,15,,,16234.715,64356.750,,,5/2,,,7/2,6,8,,,L6520,
207.8146,207.81604,0.00130,48119.81,9bl,,,15146.977,63266.459,5d4.(3H).6s,4H,7/2,,,7/2,8,8,,,L6520,
207.82867,207.828574,0.000173,48116.558,4,,,13434.070,61550.649,,,5/2,,,7/2,6,8,,,L11762,
207.85980,207.859785,0.000030,48109.350,20,,,14857.160,62966.514,,,9/2,,,11/2,10,12,,,L11762,
207.9006,207.90186,0.00130,48099.90,"250bl,d",,,8832.728,56932.345,,,1/2,,,3/2,2,4,,,L6520,
207.9423,207.94191,0.00130,48090.25,9,,,14634.336,62724.690,5d4.(5D).6s,4D,3/2,,,3/2,4,4,,,L6520,
207.978056,207.978050,0.000017,48081.9958,296*,3.74e+08,B,6147.085,54229.082,5d4.(5D).6s,6D,9/2,5d4.(5D).6p,6F*,11/2,10,12,,T7162,L11762,
207.978056,207.978228,0.000022,48081.9958,296*,,,3172.473,51254.429,5d4.(5D).6s,6D,5/2,,,3/2,6,4,,,L11762,
208.0234,208.02157,0.00130,48071.52,5,,,22139.861,70211.800,5d4.(3F2).6s,4F,5/2,,,7/2,6,8,,,L6520,
208.03222,208.03227,0.00013,48069.478,5,,,11301.024,59370.490,5d3.6s2,4F,5/2,,,3/2,6,4,,,L11762,
208.0402,208.03916,0.00130,48067.64,5,,,7420.261,55488.134,5d5,6S,5/2,5d3.(4P).6s.(5P).6p,6P*,3/2,6,4,,,L6520,
208.1453,208.14428,0.00130,48043.37,9,,,20455.888,68499.486,5d4.(3F2).6s,4F,3/2,,,3/2,4,4,,,L6520,
208.21974,208.21978,0.00009,48026.186,7,,,18000.627,66026.803,,,7/2,,,7/2,8,8,,,L11762,
208.2454,208.24463,0.00130,48020.27,9,,,16234.715,64255.162,,,5/2,,,3/2,6,4,,,L6520,
208.28879,208.28884,0.00009,48010.264,7,,,23234.778,71245.032,,,9/2,,,9/2,10,10,,,L11762,
208.38572,208.38588,0.00030,47987.932,2,,,20455.888,68443.785,5d4.(3F2).6s,4F,3/2,,,5/2,4,6,,,L11762,
208.4147,208.41283,0.00130,47981.25,5,,,23803.702,71785.392,,,7/2,,,9/2,8,10,,,L6520,
208.43821,208.438291,0.000087,47975.848,6,,,11301.024,59276.854,5d3.6s2,4F,5/2,,,7/2,6,8,,,L11762,
208.49349,208.493443,0.000087,47963.127,7,,,16553.087,64516.226,5d4.(3H).6s,4H,9/2,,,9/2,10,10,,,L11762,
208.51534,208.51533,0.00009,47958.103,7,,,19070.550,67028.654,,,9/2,,,9/2,10,10,,,L11762,
208.53192,208.53185,0.00017,47954.289,4,,,20780.358,68734.663,,,9/2,,,9/2,10,10,,,L11762,
208.55654,208.556493,0.000130,47948.629,5,,,13411.939,61360.578,5d3.6s2,4F,7/2,,,9/2,8,10,,,L11762,
208.57526,208.57526,0.00006,47944.325,10,,,13173.337,61117.662,5d4.(5D).6s,4D,1/2,,,3/2,2,4,,,L11762,
208.6423,208.64023,0.00131,47928.92,5,,,23234.778,71164.174,,,9/2,,,11/2,10,12,,,L6520,
208.72691,208.726831,0.000218,47909.491,3,,,6147.085,54056.594,5d4.(5D).6s,6D,9/2,,,9/2,10,10,,,L11762,
208.7816,208.78080,0.00131,47896.94,9,,,19276.431,67173.555,,,5/2,,,5/2,6,6,,,L6520,
208.80219,208.802220,0.000131,47892.217,4,,,13434.070,61326.281,,,5/2,,,7/2,6,8,,,L11762,
208.81354,208.813544,0.000048,47889.616,13,,,17436.932,65326.546,5d4.(3H).6s,4H,11/2,,,11/2,12,12,,,L11762,
208.886802,208.886801,0.000009,47872.8188,125,,,3172.473,51045.292,5d4.(5D).6s,6D,5/2,5d3.(4F).6s.(5F).6p,6F*,7/2,6,8,,,L11762,
208.96129,208.96132,0.00022,47855.753,3,,,23046.724,70902.470,,,7/2,,,9/2,8,10,,,L11762,
208.982058,208.982057,0.000009,47850.9978,78,,,4716.278,52567.276,5d4.(5D).6s,6D,7/2,,,9/2,8,10,,,L11762,
209.01836,209.01847,0.00017,47842.688,4,,,15146.977,62989.639,5d4.(3H).6s,4H,7/2,,,5/2,8,6,,,L11762,
209.0617,209.05967,0.00131,47832.78,5,,,8711.274,56544.508,5d3.6s2,4F,3/2,5d3.(4P).6s.(5P).6p,6P*,5/2,4,6,,,L6520,
209.07362,209.073615,0.000087,47830.043,6,,,23955.349,71785.392,,,11/2,,,9/2,12,10,,,L11762,
209.08469,209.08469,0.00003,47827.510,20,,,19070.550,66898.059,,,9/2,,,7/2,10,8,,,L11762,
209.1180,209.11655,0.00131,47819.90,5,,,14634.336,62454.559,5d4.(5D).6s,4D,3/2,,,3/2,4,4,,,L6520,
209.18902,209.18899,0.00031,47803.657,2,,,16553.087,64356.750,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L11762,
209.2251,209.22342,0.00131,47795.41,9,,,16234.715,64030.511,,,5/2,,,5/2,6,6,,,L6520,
209.23691,209.23701,0.00031,47792.716,2,,,24804.612,72597.303,,,7/2,,,7/2,8,8,,,L11762,
209.40962,209.40969,0.00022,47753.298,3,,,24804.612,72557.895,,,7/2,,,9/2,8,10,,,L11762,
209.44287,209.44277,0.00018,47745.718,4,,,19070.550,66816.290,,,9/2,,,9/2,10,10,,,L11762,
209.44776,209.447722,0.000031,47744.603,22,,,10592.485,58337.096,,,3/2,,,5/2,4,6,,,L11762,
209.541635,209.541633,0.000004,47723.2127,142,1.76e+08,B,1518.829,49242.042,5d4.(5D).6s,6D,3/2,,,5/2,4,6,,T7162,L11762,
209.55350,209.55350,0.00006,47720.511,10,,,16589.603,64310.114,,,7/2,,,5/2,8,6,,,L11762,
209.57202,209.57193,0.00013,47716.293,5,,,10592.485,58308.799,,,3/2,,,1/2,4,2,,,L11762,
209.62632,209.626335,0.000031,47703.933,20,,,14857.160,62561.090,,,9/2,,,7/2,10,8,,,L11762,
209.78571,209.78570,0.00013,47667.688,5,,,23234.778,70902.470,,,9/2,,,9/2,10,10,,,L11762,
209.84382,209.843780,0.000308,47654.490,2,,,16553.087,64207.585,5d4.(3H).6s,4H,9/2,,,9/2,10,10,,,L11762,
209.88310,209.88319,0.00022,47645.570,4,,,16234.715,63880.265,,,5/2,,,5/2,6,6,,,L11762,
209.89043,209.890414,0.000031,47643.905,23,,,13411.939,61055.849,5d3.6s2,4F,7/2,,,9/2,8,10,,,L11762,
209.926788,209.926787,0.000009,47635.6549,90,,,1518.829,49154.484,5d4.(5D).6s,6D,3/2,,,1/2,4,2,,,L11762,
209.93889,209.938898,0.000048,47632.908,13,,,19070.550,66703.457,,,9/2,,,11/2,10,12,,,L11762,
209.98866,209.98862,0.00013,47621.618,5,,,19276.431,66898.059,,,5/2,,,7/2,6,8,,,L11762,
210.0066,210.00470,0.00132,47617.54,5bl,,,16589.603,64207.585,,,7/2,,,9/2,8,10,,,L6520,
210.09754,210.09741,0.00013,47596.939,4,,,24804.612,72401.581,,,7/2,,,9/2,8,10,,,L11762,
210.13414,210.134152,0.000018,47588.649,39,6.27e+07,B,0.000,47588.647,5d4.(5D).6s,6D,1/2,5d4.(5D).6p,6P*,3/2,2,4,,T7162,L11762,
210.1646,210.16367,0.00133,47581.76,9,,,20780.358,68362.322,,,9/2,,,7/2,10,8,,,L6520,
210.17270,210.172668,0.000177,47579.919,4,,,14857.160,62437.086,,,9/2,,,9/2,10,10,,,L11762,
210.23258,210.232610,0.000088,47566.366,6,,,17436.932,65003.292,5d4.(3H).6s,4H,11/2,,,9/2,12,10,,,L11762,
210.26507,210.265087,0.000088,47559.017,6,,,4716.278,52275.291,5d4.(5D).6s,6D,7/2,,,7/2,8,8,,,L11762,
210.28935,210.289344,0.000133,47553.525,4,,,16234.715,63788.242,,,5/2,,,7/2,6,8,,,L11762,
210.31650,210.31651,0.00013,47547.387,4,,,26158.581,73705.965,5d5,4G,9/2,,,9/2,10,10,,,L11762,
210.36576,210.36579,0.00013,47536.254,4,,,19637.309,67173.555,,,5/2,,,5/2,6,6,,,L11762,
210.38352,210.383521,0.000022,47532.240,29,,,17436.932,64969.172,5d4.(3H).6s,4H,11/2,,,11/2,12,12,,,L11762,
210.54069,210.54063,0.00013,47496.757,5,,,14634.336,62131.107,5d4.(5D).6s,4D,3/2,,,1/2,4,2,,,L11762,
210.57470,210.574708,0.000133,47489.086,5,,,13411.939,60901.023,5d3.6s2,4F,7/2,,,5/2,8,6,,,L11762,
210.6219,210.62193,0.00133,47478.45,15bl,,,20534.191,68012.627,,,11/2,,,11/2,12,12,,,L6520,
210.64297,210.642968,0.000022,47473.694,31,,,14857.160,62330.855,,,9/2,,,9/2,10,10,,,L11762,
210.67296,210.672886,0.000089,47466.937,6,,,13434.070,60901.023,,,5/2,,,5/2,6,6,,,L11762,
210.685497,210.685505,0.000013,47464.1118,64,8.04e+07,B,1518.829,48982.939,5d4.(5D).6s,6D,3/2,5d3.(4F).6s.(5F).6p,6D*,3/2,4,4,,T7162,L11762,
210.72654,210.72653,0.00013,47454.868,5,,,18000.627,65455.496,,,7/2,,,7/2,8,8,,,L11762,
210.76142,210.76140,0.00013,47447.015,4,,,11301.024,58748.042,5d3.6s2,4F,5/2,,,3/2,6,4,,,L11762,
210.7911,210.79048,0.00133,47440.33,9,,,22139.861,69580.334,5d4.(3F2).6s,4F,5/2,,,7/2,6,8,,,L6520,
210.79508,210.79522,0.00027,47439.437,3,,,23234.778,70674.184,,,9/2,,,7/2,10,8,,,L11762,
210.90271,210.902811,0.000222,47415.227,3,,,10592.485,58007.690,,,3/2,,,3/2,4,4,,,L11762,
210.90769,210.907668,0.000089,47414.107,8,,,15146.977,62561.090,5d4.(3H).6s,4H,7/2,,,7/2,8,8,,,L11762,
210.93205,210.93224,0.00022,47408.633,3,,,11301.024,58709.614,5d3.6s2,4F,5/2,,,7/2,6,8,,,L11762,
211.09054,211.090474,0.000223,47373.037,3,,,8711.274,56084.326,5d3.6s2,4F,3/2,,,3/2,4,4,,,L11762,
211.10037,211.100367,0.000018,47370.831,41,,,4716.278,52087.110,5d4.(5D).6s,6D,7/2,,,5/2,8,6,,,L11762,
211.19920,211.19921,0.00013,47348.664,5,,,25209.233,72557.895,,,9/2,,,9/2,10,10,,,L11762,
211.2308,211.22959,0.00134,47341.58,15,,,22139.861,69481.712,5d4.(3F2).6s,4F,5/2,,,5/2,6,6,,,L6520,
211.4626,211.46261,0.00134,47289.68,9,,,23955.349,71245.032,,,11/2,,,9/2,12,10,,,L6520,
211.4743,211.47157,0.00134,47287.06,15?,,,22194.031,69481.712,,,7/2,,,5/2,8,6,,,L6520,
211.55526,211.55534,0.00018,47268.973,3,,,26158.581,73427.537,5d5,4G,9/2,,,7/2,10,8,,,L11762,
211.57636,211.57630,0.00009,47264.261,7,,,10592.485,57856.759,,,3/2,,,5/2,4,6,,,L11762,
211.59102,211.590993,0.000067,47260.985,9,,,19442.466,66703.457,5d4.(3H).6s,4H,13/2,,,11/2,14,12,,,L11762,
211.60210,211.602029,0.000090,47258.510,7,,,3172.473,50430.999,5d4.(5D).6s,6D,5/2,,,3/2,6,4,,,L11762,
211.6340,211.63305,0.00134,47251.39,9,,,8832.728,56084.326,,,1/2,,,3/2,2,4,,,L6520,
211.70020,211.700222,0.000045,47236.611,15,,,11301.024,58537.630,5d3.6s2,4F,5/2,,,7/2,6,8,,,L11762,
211.7065,211.70673,0.00134,47235.21,25,,,16553.087,63788.242,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L6520,
211.72410,211.72407,0.00006,47231.278,10,,,13434.070,60665.356,,,5/2,,,3/2,6,4,,,L11762,
211.76154,211.761550,0.000058,47222.928,12,,,6147.085,53370.011,5d4.(5D).6s,6D,9/2,,,9/2,10,10,,,L11762,
211.76356,211.763595,0.000135,47222.477,4,,,13434.070,60656.540,,,5/2,,,5/2,6,6,,,L11762,
211.87050,211.870516,0.000027,47198.642,24,,,16589.603,63788.242,,,7/2,,,7/2,8,8,,,L11762,
211.9275,211.92605,0.00135,47185.94,5,,,15146.977,62333.247,5d4.(3H).6s,4H,7/2,,,5/2,8,6,,,L6520,
