obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""267.8201""","=""0.0005""","=""267.82098""","=""0.00022""","=""190""","=""2.2e+06""",D+,"=""107662.707""","=""144989.99""","=""5s.6p""","=""3P*""","=""0""","=""5s.11s""","=""3S""","=""1""",,"=""T9131""","=""L3548c127""",
"=""268.1744""","=""0.0022""","=""268.1769""","=""0.0006""","=""4""","=""""",,"=""102308.397""","=""139586.14""","=""5s.5d""","=""3D""","=""3""","=""5s.6f""","=""1F*""","=""3""",,"=""""","=""L3548c121""",
"=""268.3118""","=""0.0014""","=""268.3120""","=""0.0009""","=""3400""","=""2.2e+07""",C+,"=""102308.397""","=""139567.37""","=""5s.5d""","=""3D""","=""3""","=""5s.6f""","=""3F*""","=""4""",,"=""T7081""","=""L3548c127""",
"=""268.4158""","=""0.0014""","=""268.4174""","=""0.0004""","=""200""","=""2.4e+06""",D+,"=""102308.397""","=""139552.75""","=""5s.5d""","=""3D""","=""3""","=""5s.6f""","=""3F*""","=""3""",,"=""T7081""","=""L3548c127""",
"=""""","=""""","=""268.4414""","=""0.0006""","=""""","=""1.1e+05""",D+,"=""102308.397""","=""139549.42""","=""5s.5d""","=""3D""","=""3""","=""5s.6f""","=""3F*""","=""2""",,"=""T9131""","=""""",
"=""269.1132""","=""0.0014""","=""269.11362""","=""0.00022""","=""580""","=""6.e+06""",D+,"=""107841.992""","=""144989.99""","=""5s.6p""","=""3P*""","=""1""","=""5s.11s""","=""3S""","=""1""",,"=""T9131""","=""L3548c127""",
"=""269.3883""","=""0.0015""","=""269.3898""","=""0.0007""","=""570""","=""""",,"=""109780.221""","=""146890.14""","=""5s.6p""","=""1P*""","=""1""","=""5s.11d""","=""1D""","=""2""",,"=""""","=""L3548c127""",
"=""269.9336""","=""0.0015""","=""269.9346""","=""0.0007""","=""4""","=""""",,"=""109780.221""","=""146815.24""","=""5s.6p""","=""1P*""","=""1""","=""5s.11d""","=""3D""","=""2""",,"=""""","=""L3548c121""",
"=""270.4484""","=""0.0015""","=""270.4489""","=""0.0003""","=""570""","=""1.3e+07""",D+,"=""108430.337""","=""145394.94""","=""5s.6p""","=""3P*""","=""2""","=""5s.10d""","=""3D""","=""3""",,"=""T9131""","=""L3548c127""",
"=""270.5011""","=""0.0015""","=""270.5019""","=""0.0004""","=""140""","=""3.3e+06""",D+,"=""108430.337""","=""145387.70""","=""5s.6p""","=""3P*""","=""2""","=""5s.10d""","=""3D""","=""2""",,"=""T9131""","=""L3548c127""",
"=""""","=""""","=""270.5363""","=""0.0003""","=""""","=""3.6e+05""",D+,"=""108430.337""","=""145382.99""","=""5s.6p""","=""3P*""","=""2""","=""5s.10d""","=""3D""","=""1""",,"=""T9131""","=""""",
"=""271.4900""","=""0.0015""","=""271.4908""","=""0.0004""","=""130""","=""""",,"=""109780.221""","=""146602.97""","=""5s.6p""","=""1P*""","=""1""","=""5s.12s""","=""1S""","=""0""",,"=""""","=""L3548c127""",
"=""273.4450""","=""0.0015""","=""273.44464""","=""0.00022""","=""130""","=""1.1e+07""",D+,"=""108430.337""","=""144989.99""","=""5s.6p""","=""3P*""","=""2""","=""5s.11s""","=""3S""","=""1""",,"=""T9131""","=""L3548c127""",
"=""274.9746""","=""0.0015""","=""274.9733""","=""0.0004""","=""6300""","=""5.9e+07""",B,"=""97628.436""","=""133984.85""","=""5s.5d""","=""1D""","=""2""","=""5s.5f""","=""1F*""","=""3""",,"=""T8104""","=""L3548c128""",
"=""275.2793""","=""0.0015""","=""275.2772""","=""0.0004""","=""340""","=""3.1e+06""",D,"=""97628.436""","=""133944.72""","=""5s.5d""","=""1D""","=""2""","=""5s.5f""","=""3F*""","=""3""",,"=""T8104""","=""L3548c136""",
"=""279.8780""","=""0.0016""","=""279.8779""","=""0.0005""","=""500""","=""""",,"=""109780.221""","=""145499.56""","=""5s.6p""","=""1P*""","=""1""","=""5s.10d""","=""1D""","=""2""",,"=""""","=""L3548c127""",
"=""280.4813""","=""0.0024""","=""280.48127""","=""0.00024""","=""61""","=""""",,"=""107662.707""","=""143305.21""","=""5s.6p""","=""3P*""","=""0""","=""5s.9d""","=""3D""","=""2""",E2,"=""""","=""L3548c121""",
"=""280.5337""","=""0.0003""","=""280.53432""","=""0.00019""","=""500""","=""7.e+06""",D+,"=""107662.707""","=""143298.47""","=""5s.6p""","=""3P*""","=""0""","=""5s.9d""","=""3D""","=""1""",,"=""T9131""","=""L3548c132""",
"=""""","=""""","=""280.7572""","=""0.0004""","=""""","=""3.9e+05""",D+,"=""109780.221""","=""145387.70""","=""5s.6p""","=""1P*""","=""1""","=""5s.10d""","=""3D""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""280.7943""","=""0.0003""","=""""","=""2.3e+05""",D+,"=""109780.221""","=""145382.99""","=""5s.6p""","=""1P*""","=""1""","=""5s.10d""","=""3D""","=""1""",,"=""T9131""","=""""",
"=""281.8991""","=""0.0016""","=""281.89931""","=""0.00024""","=""860""","=""9.e+06""",D+,"=""107841.992""","=""143305.21""","=""5s.6p""","=""3P*""","=""1""","=""5s.9d""","=""3D""","=""2""",,"=""T9131""","=""L3548c127""",
"=""281.9527""","=""0.0005""","=""281.95290""","=""0.00019""","=""350""","=""4.9e+06""",D+,"=""107841.992""","=""143298.47""","=""5s.6p""","=""3P*""","=""1""","=""5s.9d""","=""3D""","=""1""",,"=""T9131""","=""L3548c127""",
"=""283.1539""","=""0.0016""","=""283.1544""","=""0.0003""","=""330""","=""5.e+06""",E,"=""109780.221""","=""145086.25""","=""5s.6p""","=""1P*""","=""1""","=""5s.11s""","=""1S""","=""0""",,"=""T9131""","=""L3548c132""",
"=""283.953""","=""0.014""","=""283.92860""","=""0.00024""","=""190""","=""2.7e+05""",D+,"=""109780.221""","=""144989.99""","=""5s.6p""","=""1P*""","=""1""","=""5s.11s""","=""3S""","=""1""",,"=""T9131""","=""L1143""",
"=""285.2579""","=""0.0003""","=""285.25857""","=""0.00017""","=""190""","=""1.6e+06""",D+,"=""107662.707""","=""142708.324""","=""5s.6p""","=""3P*""","=""0""","=""5s.10s""","=""3S""","=""1""",,"=""T9131""","=""L3548c132""",
"=""286.5682""","=""0.0016""","=""286.5684""","=""0.0012""","=""450""","=""1.2e+07""",D+,"=""108430.337""","=""143315.78""","=""5s.6p""","=""3P*""","=""2""","=""5s.9d""","=""3D""","=""3""",,"=""T9131""","=""L3548c132""",
"=""286.6543""","=""0.0016""","=""286.65524""","=""0.00025""","=""380""","=""2.9e+06""",D+,"=""108430.337""","=""143305.21""","=""5s.6p""","=""3P*""","=""2""","=""5s.9d""","=""3D""","=""2""",,"=""T9131""","=""L3548c132""",
"=""""","=""""","=""286.71065""","=""0.00020""","=""""","=""3.3e+05""",D+,"=""108430.337""","=""143298.47""","=""5s.6p""","=""3P*""","=""2""","=""5s.9d""","=""3D""","=""1""",,"=""T9131""","=""""",
"=""286.7251""","=""0.0003""","=""286.72546""","=""0.00017""","=""740""","=""4.6e+06""",D+,"=""107841.992""","=""142708.324""","=""5s.6p""","=""3P*""","=""1""","=""5s.10s""","=""3S""","=""1""",,"=""T9131""","=""L3548c132""",
"=""289.01708""","=""0.00003""","=""289.017075""","=""0.000025""","=""10000""","=""2.0e+07""",D+,"=""63038.546""","=""97628.436""","=""5s.5p""","=""1P*""","=""1""","=""5s.5d""","=""1D""","=""2""",,"=""T5262c90""","=""L9805c113""",
"=""291.6466""","=""0.0017""","=""291.64703""","=""0.00018""","=""1100""","=""8.e+06""",D+,"=""108430.337""","=""142708.324""","=""5s.6p""","=""3P*""","=""2""","=""5s.10s""","=""3S""","=""1""",,"=""T9131""","=""L3548c128""",
"=""""","=""""","=""293.8514""","=""0.0007""","=""""","=""4.7e+05""",E,"=""105565.283""","=""139586.14""","=""5p2""","=""3P""","=""2""","=""5s.6f""","=""1F*""","=""3""",,"=""T7081""","=""""",
"=""294.10373""","=""0.00010""","=""294.10376""","=""0.00008""","=""9600""","=""3.4e+08""",B,"=""63038.546""","=""97030.212""","=""5s.5p""","=""1P*""","=""1""","=""5s.6s""","=""1S""","=""0""",,"=""T5262c90""","=""L9805c113""",
"=""""","=""""","=""295.5558""","=""0.0020""","=""""","=""1.5e+05""",D+,"=""102174.69""","=""135999.37""","=""5s.5d""","=""3D""","=""2""","=""5s.8p""","=""3P*""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""295.6016""","=""0.0011""","=""""","=""1.7e+07""",D+,"=""113884.919""","=""147704.35""","=""5p2""","=""1D""","=""2""","=""5s.10f""","=""1F*""","=""3""",,"=""T9131""","=""""",
"=""""","=""""","=""296.0089""","=""0.0005""","=""""","=""2.1e+05""",D+,"=""102088.72""","=""135861.62""","=""5s.5d""","=""3D""","=""1""","=""5s.8p""","=""3P*""","=""1""",,"=""T9131""","=""""",
"=""""","=""""","=""296.35""","=""0.10""","=""""","=""1.0e+06""",D+,"=""102088.72""","=""[135823]""","=""5s.5d""","=""3D""","=""1""","=""5s.8p""","=""3P*""","=""0""",,"=""T7081""","=""""",
"=""296.6175""","=""0.0018""","=""296.6170""","=""0.0006""","=""4300""","=""1.9e+07""",D+,"=""109780.221""","=""143483.89""","=""5s.6p""","=""1P*""","=""1""","=""5s.9d""","=""1D""","=""2""",,"=""T9131""","=""L3548c129""",
"=""""","=""""","=""296.7288""","=""0.0020""","=""""","=""8.e+05""",D+,"=""102308.397""","=""135999.37""","=""5s.5d""","=""3D""","=""3""","=""5s.8p""","=""3P*""","=""2""",,"=""T7081""","=""""",
"=""""","=""""","=""296.7644""","=""0.0004""","=""""","=""6.e+05""",D+,"=""102174.69""","=""135861.62""","=""5s.5d""","=""3D""","=""2""","=""5s.8p""","=""3P*""","=""1""",,"=""T7081""","=""""",
"=""""","=""""","=""297.09507""","=""0.00007""","=""""","=""2.7e+05""",D,"=""93923.884""","=""127573.319""","=""5s.6s""","=""3S""","=""1""","=""5s.7p""","=""1P*""","=""1""",,"=""T8104""","=""""",
"=""""","=""""","=""298.1979""","=""0.0003""","=""""","=""2.4e+05""",D+,"=""109780.221""","=""143305.21""","=""5s.6p""","=""1P*""","=""1""","=""5s.9d""","=""3D""","=""2""",,"=""T9131""","=""""",
"=""299.94092""","=""0.00004""","=""299.94091""","=""0.00005""","=""1400""","=""2.1e+06""",D,"=""93923.884""","=""127254.067""","=""5s.6s""","=""3S""","=""1""","=""5s.7p""","=""3P*""","=""2""",,"=""T8104""","=""L9805c113""",
"=""302.2403""","=""0.0005""","=""302.2402""","=""0.0003""","=""170""","=""1.2e+07""",E,"=""109780.221""","=""142856.86""","=""5s.6p""","=""1P*""","=""1""","=""5s.10s""","=""1S""","=""0""",,"=""T9131""","=""L3548c127""",
"=""302.2904""","=""0.0018""","=""302.29164""","=""0.00009""","=""84""","=""8.e+05""",D,"=""93923.884""","=""126994.890""","=""5s.6s""","=""3S""","=""1""","=""5s.7p""","=""3P*""","=""1""",,"=""T8104""","=""L3548c127""",
"=""302.8595""","=""0.0006""","=""302.85959""","=""0.00019""","=""67""","=""3.1e+06""",D+,"=""93923.884""","=""126932.875""","=""5s.6s""","=""3S""","=""1""","=""5s.7p""","=""3P*""","=""0""",,"=""T7081""","=""L3548c127""",
"=""305.2228""","=""0.0019""","=""305.2226""","=""0.0012""","=""240""","=""7.2e+07""",C,"=""113884.919""","=""146638.37""","=""5p2""","=""1D""","=""2""","=""5s.9f""","=""1F*""","=""3""",,"=""T9131""","=""L3548c132""",
"=""306.9757""","=""0.0019""","=""306.9760""","=""0.0004""","=""170""","=""1.2e+06""",D+,"=""107841.992""","=""140408.36""","=""5s.6p""","=""3P*""","=""1""","=""5s.8d""","=""1D""","=""2""",,"=""T9131""","=""L3548c121""",
"=""308.3663""","=""0.0004""","=""308.36656""","=""0.00024""","=""1000""","=""1.2e+07""",D+,"=""107662.707""","=""140082.23""","=""5s.6p""","=""3P*""","=""0""","=""5s.8d""","=""3D""","=""1""",,"=""T9131""","=""L3548c128""",
"=""309.9809""","=""0.0019""","=""309.9813""","=""0.0003""","=""3800""","=""1.6e+07""",D+,"=""107841.992""","=""140092.64""","=""5s.6p""","=""3P*""","=""1""","=""5s.8d""","=""3D""","=""2""",,"=""T9131""","=""L3548c129""",
"=""310.0814""","=""0.0006""","=""310.08142""","=""0.00024""","=""700""","=""9.e+06""",D+,"=""107841.992""","=""140082.23""","=""5s.6p""","=""3P*""","=""1""","=""5s.8d""","=""3D""","=""1""",,"=""T9131""","=""L3548c127""",
"=""313.8212""","=""0.0020""","=""313.8217""","=""0.0006""","=""51""","=""""",,"=""102088.72""","=""133944.72""","=""5s.5d""","=""3D""","=""1""","=""5s.5f""","=""3F*""","=""3""",E2,"=""""","=""L3548c134""",
"=""313.8610""","=""0.0005""","=""313.8609""","=""0.0004""","=""1300""","=""3.5e+07""",C,"=""102088.72""","=""133940.74""","=""5s.5d""","=""3D""","=""1""","=""5s.5f""","=""3F*""","=""2""",,"=""T8104""","=""L9805c113""",
"=""314.2733""","=""0.0015""","=""314.2739""","=""0.0005""","=""560""","=""2.0e+06""",D,"=""102174.69""","=""133984.85""","=""5s.5d""","=""3D""","=""2""","=""5s.5f""","=""1F*""","=""3""",,"=""T8104""","=""L3548c132""",
"=""314.3862""","=""0.0020""","=""314.3862""","=""0.0014""","=""69""","=""""",,"=""113884.919""","=""145683.72""","=""5p2""","=""1D""","=""2""","=""5s.11p""","=""1P*""","=""1""",,"=""""","=""L3548c127""",
"=""314.5137""","=""0.0020""","=""314.5110""","=""0.0004""","=""66""","=""""",,"=""102174.69""","=""133960.87""","=""5s.5d""","=""3D""","=""2""","=""5s.5f""","=""3F*""","=""4""",E2,"=""""","=""L3548c127""",
"=""314.6712""","=""0.0020""","=""314.6709""","=""0.0006""","=""1600""","=""3.5e+07""",B,"=""102174.69""","=""133944.72""","=""5s.5d""","=""3D""","=""2""","=""5s.5f""","=""3F*""","=""3""",,"=""T8104""","=""L3548c132""",
"=""314.7099""","=""0.0010""","=""314.7103""","=""0.0004""","=""210""","=""6.e+06""",D,"=""102174.69""","=""133940.74""","=""5s.5d""","=""3D""","=""2""","=""5s.5f""","=""3F*""","=""2""",,"=""T8104""","=""L3548c127""",
"=""315.5769""","=""0.0020""","=""315.5780""","=""0.0005""","=""650""","=""2.0e+07""",D+,"=""108430.337""","=""140109.05""","=""5s.6p""","=""3P*""","=""2""","=""5s.8d""","=""3D""","=""3""",,"=""T9131""","=""L3548c127""",
"=""""","=""""","=""315.6005""","=""0.0005""","=""""","=""2.6e+05""",D,"=""102308.397""","=""133984.85""","=""5s.5d""","=""3D""","=""3""","=""5s.5f""","=""1F*""","=""3""",,"=""T8104""","=""""",
"=""315.7411""","=""0.0020""","=""315.7416""","=""0.0003""","=""120""","=""5.1e+06""",D+,"=""108430.337""","=""140092.64""","=""5s.6p""","=""3P*""","=""2""","=""5s.8d""","=""3D""","=""2""",,"=""T9131""","=""L3548c127""",
"=""315.8396""","=""0.0003""","=""315.8396""","=""0.0003""","=""1800""","=""4.2e+07""",B,"=""102308.397""","=""133960.87""","=""5s.5d""","=""3D""","=""3""","=""5s.5f""","=""3F*""","=""4""",,"=""T8104""","=""L9805c113""",
"=""""","=""""","=""315.8454""","=""0.0003""","=""""","=""5.7e+05""",D+,"=""108430.337""","=""140082.23""","=""5s.6p""","=""3P*""","=""2""","=""5s.8d""","=""3D""","=""1""",,"=""T9131""","=""""",
"=""315.9997""","=""0.0020""","=""316.0009""","=""0.0005""","=""100""","=""4.2e+06""",D,"=""102308.397""","=""133944.72""","=""5s.5d""","=""3D""","=""3""","=""5s.5f""","=""3F*""","=""3""",,"=""T8104""","=""L3548c127""",
"=""""","=""""","=""316.0406""","=""0.0004""","=""""","=""1.7e+05""",D,"=""102308.397""","=""133940.74""","=""5s.5d""","=""3D""","=""3""","=""5s.5f""","=""3F*""","=""2""",,"=""T8104""","=""""",
"=""317.6272""","=""0.0004""","=""317.62717""","=""0.00021""","=""1400""","=""2.6e+06""",D+,"=""107662.707""","=""139137.055""","=""5s.6p""","=""3P*""","=""0""","=""5s.9s""","=""3S""","=""1""",,"=""T9131""","=""L3548c128""",
"=""319.4470""","=""0.0004""","=""319.44687""","=""0.00021""","=""1400""","=""7.e+06""",D+,"=""107841.992""","=""139137.055""","=""5s.6p""","=""3P*""","=""1""","=""5s.9s""","=""3S""","=""1""",,"=""T9131""","=""L3548c132""",
"=""319.8101""","=""0.0020""","=""319.8100""","=""0.0011""","=""1300""","=""""",,"=""113884.919""","=""145144.45""","=""5p2""","=""1D""","=""2""","=""5s.8f""","=""1F*""","=""3""",,"=""""","=""L3548c128""",
"=""320.0851""","=""0.0020""","=""320.0850""","=""0.0009""","=""96""","=""""",,"=""113884.919""","=""145117.59""","=""5p2""","=""1D""","=""2""","=""5s.8f""","=""3F*""","=""3""",,"=""""","=""L3548c127""",
"=""323.68463""","=""0.00022""","=""323.68481""","=""0.00008""","=""450""","=""9.e+05""",D,"=""63038.546""","=""93923.884""","=""5s.5p""","=""1P*""","=""1""","=""5s.6s""","=""3S""","=""1""",,"=""T8104""","=""L9805c113""",
"=""""","=""""","=""325.56774""","=""0.00022""","=""m""","=""1.2e+07""",D+,"=""108430.337""","=""139137.055""","=""5s.6p""","=""3P*""","=""2""","=""5s.9s""","=""3S""","=""1""",,"=""T9131""","=""L3548""",
"=""326.4033""","=""0.0005""","=""326.4030""","=""0.0004""","=""1700""","=""2.6e+07""",D+,"=""109780.221""","=""140408.36""","=""5s.6p""","=""1P*""","=""1""","=""5s.8d""","=""1D""","=""2""",,"=""T9131""","=""L3548c129""",
"=""327.313""","=""0.016""","=""327.31178""","=""0.00011""","=""170""","=""1.6e+06""",E,"=""97030.212""","=""127573.319""","=""5s.6s""","=""1S""","=""0""","=""5s.7p""","=""1P*""","=""1""",,"=""T7081""","=""L17265""",
"=""329.8019""","=""0.0005""","=""329.8028""","=""0.0003""","=""130""","=""4.3e+05""",D+,"=""109780.221""","=""140092.64""","=""5s.6p""","=""1P*""","=""1""","=""5s.8d""","=""3D""","=""2""",,"=""T9131""","=""L3548c127""",
"=""""","=""""","=""329.9161""","=""0.0003""","=""""","=""3.4e+05""",D+,"=""109780.221""","=""140082.23""","=""5s.6p""","=""1P*""","=""1""","=""5s.8d""","=""3D""","=""1""",,"=""T9131""","=""""",
"=""333.63042""","=""0.00023""","=""333.63032""","=""0.00012""","=""66""","=""2.5e+05""",E,"=""97030.212""","=""126994.890""","=""5s.6s""","=""1S""","=""0""","=""5s.7p""","=""3P*""","=""1""",,"=""T9131""","=""L9805c113""",
"=""333.85087""","=""0.00003""","=""333.85087""","=""0.00003""","=""2300""","=""1.2e+07""",D,"=""97628.436""","=""127573.319""","=""5s.5d""","=""1D""","=""2""","=""5s.7p""","=""1P*""","=""1""",,"=""T8104""","=""L9805c113""",
"=""334.5963""","=""0.0009""","=""334.5962""","=""0.0009""","=""520""","=""2.2e+07""",E,"=""113884.919""","=""143763.10""","=""5p2""","=""1D""","=""2""","=""5s.10p""","=""1P*""","=""1""",,"=""T9131""","=""L3548c128""",
"=""335.2308""","=""0.0009""","=""335.2308""","=""0.0009""","=""350""","=""3.2e+06""",E,"=""113884.919""","=""143706.54""","=""5p2""","=""1D""","=""2""","=""5s.10p""","=""3P*""","=""1""",,"=""T9131""","=""L3548c128""",
"=""337.6593""","=""0.0005""","=""337.6601""","=""0.0003""","=""310""","=""2.1e+07""",E,"=""109780.221""","=""139387.30""","=""5s.6p""","=""1P*""","=""1""","=""5s.9s""","=""1S""","=""0""",,"=""T9131""","=""L3548c128""",
"=""340.42701""","=""0.00012""","=""340.42692""","=""0.00009""","=""600""","=""6.e+05""",D,"=""97628.436""","=""126994.890""","=""5s.5d""","=""1D""","=""2""","=""5s.7p""","=""3P*""","=""1""",,"=""T8104""","=""L9805c113""",
"=""""","=""""","=""340.53848""","=""0.00024""","=""""","=""2.8e+05""",D+,"=""109780.221""","=""139137.055""","=""5s.6p""","=""1P*""","=""1""","=""5s.9s""","=""3S""","=""1""",,"=""T9131""","=""""",
"=""343.8417""","=""0.0024""","=""343.8413""","=""0.0008""","=""800""","=""1.6e+06""",E,"=""113884.919""","=""142959.77""","=""5p2""","=""1D""","=""2""","=""5s.7f""","=""1F*""","=""3""",,"=""T9131""","=""L3548c135""",
"=""344.1911""","=""0.0024""","=""344.1911""","=""0.0006""","=""230""","=""""",,"=""113884.919""","=""142930.22""","=""5p2""","=""1D""","=""2""","=""5s.7f""","=""3F*""","=""3""",,"=""""","=""L3548c135""",
"=""351.7686""","=""0.0025""","=""351.7697""","=""0.0006""","=""210""","=""6.e+05""",D,"=""105565.283""","=""133984.85""","=""5p2""","=""3P""","=""2""","=""5s.5f""","=""1F*""","=""3""",,"=""T8104""","=""L3548c128""",
"=""352.2671""","=""0.0025""","=""352.2671""","=""0.0006""","=""340""","=""""",,"=""105565.283""","=""133944.72""","=""5p2""","=""3P""","=""2""","=""5s.5f""","=""3F*""","=""3""",,"=""""","=""L3548c126""",
"=""362.7612""","=""0.0011""","=""362.76323""","=""0.00011""","=""140""","=""1.3e+06""",D,"=""107841.992""","=""135400.325""","=""5s.6p""","=""3P*""","=""1""","=""5s.7d""","=""1D""","=""2""",,"=""T8104""","=""L3548c132""",
"=""369.39239""","=""0.00014""","=""369.39239""","=""0.00011""","=""430""","=""2.5e+07""",C+,"=""107662.707""","=""134726.488""","=""5s.6p""","=""3P*""","=""0""","=""5s.7d""","=""3D""","=""1""",,"=""T8104""","=""L9805c113""",
"=""370.8133""","=""0.0011""","=""370.8133""","=""0.0006""","=""290""","=""1.0e+07""",E,"=""113884.919""","=""140845.00""","=""5p2""","=""1D""","=""2""","=""5s.9p""","=""1P*""","=""1""",,"=""T9131""","=""L3548c128""",
"=""371.61350""","=""0.00011""","=""371.61349""","=""0.00010""","=""760""","=""3.3e+07""",C+,"=""107841.992""","=""134744.019""","=""5s.6p""","=""3P*""","=""1""","=""5s.7d""","=""3D""","=""2""",,"=""T8104""","=""L9805c113""",
"=""371.85578""","=""0.00021""","=""371.85582""","=""0.00012""","=""370""","=""1.8e+07""",C+,"=""107841.992""","=""134726.488""","=""5s.6p""","=""3P*""","=""1""","=""5s.7d""","=""3D""","=""1""",,"=""T8104""","=""L9805c113""",
"=""372.3389""","=""0.0011""","=""372.3381""","=""0.0006""","=""540""","=""1.8e+06""",E,"=""113884.919""","=""140734.59""","=""5p2""","=""1D""","=""2""","=""5s.9p""","=""3P*""","=""1""",,"=""T9131""","=""L3548c132""",
"=""379.52048""","=""0.00010""","=""379.52048""","=""0.00010""","=""1100""","=""4.2e+07""",C+,"=""108430.337""","=""134771.897""","=""5s.6p""","=""3P*""","=""2""","=""5s.7d""","=""3D""","=""3""",,"=""T8104""","=""L9805c113""",
"=""379.92255""","=""0.00022""","=""379.92257""","=""0.00010""","=""300""","=""1.04e+07""",C+,"=""108430.337""","=""134744.019""","=""5s.6p""","=""3P*""","=""2""","=""5s.7d""","=""3D""","=""2""",,"=""T8104""","=""L9805c113""",
"=""380.1760""","=""0.0006""","=""380.17586""","=""0.00013""","=""390""","=""1.2e+06""",D+,"=""108430.337""","=""134726.488""","=""5s.6p""","=""3P*""","=""2""","=""5s.7d""","=""3D""","=""1""",,"=""T8104""","=""L3548c128""",
"=""380.2757""","=""0.0012""","=""380.2758""","=""0.0009""","=""19bl*""","=""""",,"=""123664.85""","=""149954.09""","=""5s.4f""","=""3F*""","=""4""","=""5s<1/2,F=5>.14g""","=""""","=""""",,"=""""","=""L3548c123""",
"=""380.3260""","=""0.0012""","=""380.3261""","=""0.0010""","=""19bl*""","=""""",,"=""123664.85""","=""149950.61""","=""5s.4f""","=""3F*""","=""4""","=""5s<1/2,F=4>.14g""","=""""","=""""",,"=""""","=""L3548c123""",
"=""380.7731""","=""0.0015""","=""380.7729""","=""0.0009""","=""9""","=""""",,"=""123699.170""","=""149954.09""","=""5s.4f""","=""1F*""","=""3""","=""5s<1/2,F=5>.14g""","=""""","=""""",,"=""""","=""L3548c123""",
